                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    242,                 1.0004,                 1.0505,                 1.1134,                 1.3334,                 1.4361,                 1.1168,                0.72465,                0.58757,                0.66166,                0.49504,                0.93164,                0.88136,                 1.0842,                 1.1119,                 1.1437,                 1.0885,               0.005248,               0.005248,               0.005248
                    243,                 1.0019,                 1.0437,                 1.1129,                 1.3345,                 1.4283,                 1.1157,                0.72465,                0.58757,                0.66166,                0.49504,                0.93164,                0.88136,                 1.0842,                 1.1119,                 1.1437,                 1.0885,              0.0052282,              0.0052282,              0.0052282
                    244,                0.99847,                 1.0499,                 1.1111,                 1.3335,                 1.4373,                 1.1146,                0.72465,                0.58757,                0.66166,                0.49504,                0.93164,                0.88136,                 1.0842,                 1.1119,                 1.1437,                 1.0885,              0.0052084,              0.0052084,              0.0052084
                    245,                  1.001,                 1.0511,                 1.1127,                 1.3354,                 1.4376,                 1.1167,                0.73529,                0.58345,                0.66231,                0.49553,                 0.9313,                0.88055,                 1.0836,                 1.1117,                 1.1434,                 1.0874,              0.0051886,              0.0051886,              0.0051886
                    246,                0.99164,                 1.0398,                 1.1095,                  1.321,                 1.4225,                 1.1135,                0.73529,                0.58345,                0.66231,                0.49553,                 0.9313,                0.88055,                 1.0836,                 1.1117,                 1.1434,                 1.0874,              0.0051688,              0.0051688,              0.0051688
                    247,                 0.9921,                 1.0379,                 1.1087,                 1.3198,                  1.422,                 1.1121,                0.73529,                0.58345,                0.66231,                0.49553,                 0.9313,                0.88055,                 1.0836,                 1.1117,                 1.1434,                 1.0874,               0.005149,               0.005149,               0.005149
                    248,                  0.996,                 1.0445,                 1.1087,                 1.3308,                 1.4289,                  1.113,                0.73529,                0.58345,                0.66231,                0.49553,                 0.9313,                0.88055,                 1.0836,                 1.1117,                 1.1434,                 1.0874,              0.0051292,              0.0051292,              0.0051292
                    249,                0.99301,                 1.0433,                 1.1093,                 1.3247,                 1.4247,                 1.1136,                0.73529,                0.58345,                0.66231,                0.49553,                 0.9313,                0.88055,                 1.0836,                 1.1117,                 1.1434,                 1.0874,              0.0051094,              0.0051094,              0.0051094
                    250,                0.99268,                 1.0348,                 1.1091,                 1.3225,                 1.4134,                 1.1122,                0.72707,                0.58917,                0.66303,                0.49586,                0.93068,                0.87866,                 1.0834,                 1.1103,                 1.1419,                 1.0871,              0.0050896,              0.0050896,              0.0050896
                    251,                0.99448,                 1.0417,                 1.1092,                 1.3256,                 1.4277,                 1.1134,                0.72707,                0.58917,                0.66303,                0.49586,                0.93068,                0.87866,                 1.0834,                 1.1103,                 1.1419,                 1.0871,              0.0050698,              0.0050698,              0.0050698
                    252,                0.99404,                 1.0401,                 1.1074,                 1.3296,                 1.4283,                 1.1125,                0.72707,                0.58917,                0.66303,                0.49586,                0.93068,                0.87866,                 1.0834,                 1.1103,                 1.1419,                 1.0871,                0.00505,                0.00505,                0.00505
                    253,                0.99595,                  1.039,                 1.1076,                 1.3276,                 1.4244,                 1.1117,                0.72707,                0.58917,                0.66303,                0.49586,                0.93068,                0.87866,                 1.0834,                 1.1103,                 1.1419,                 1.0871,              0.0050302,              0.0050302,              0.0050302
                    254,                0.99277,                 1.0378,                 1.1081,                 1.3271,                 1.4212,                 1.1127,                0.72707,                0.58917,                0.66303,                0.49586,                0.93068,                0.87866,                 1.0834,                 1.1103,                 1.1419,                 1.0871,              0.0050104,              0.0050104,              0.0050104
                    255,                0.99612,                 1.0414,                 1.1093,                 1.3295,                 1.4257,                 1.1131,                0.71243,                0.60014,                0.66429,                0.49661,                0.93045,                0.87724,                  1.083,                 1.1098,                 1.1384,                 1.0867,              0.0049906,              0.0049906,              0.0049906
                    256,                0.99411,                 1.0478,                 1.1098,                  1.325,                 1.4312,                 1.1139,                0.71243,                0.60014,                0.66429,                0.49661,                0.93045,                0.87724,                  1.083,                 1.1098,                 1.1384,                 1.0867,              0.0049708,              0.0049708,              0.0049708
                    257,                0.99454,                 1.0373,                 1.1079,                 1.3261,                 1.4224,                 1.1122,                0.71243,                0.60014,                0.66429,                0.49661,                0.93045,                0.87724,                  1.083,                 1.1098,                 1.1384,                 1.0867,               0.004951,               0.004951,               0.004951
                    258,                0.99458,                  1.035,                 1.1083,                 1.3272,                  1.417,                 1.1121,                0.71243,                0.60014,                0.66429,                0.49661,                0.93045,                0.87724,                  1.083,                 1.1098,                 1.1384,                 1.0867,              0.0049312,              0.0049312,              0.0049312
                    259,                0.99067,                 1.0334,                 1.1065,                 1.3191,                 1.4145,                 1.1104,                0.71243,                0.60014,                0.66429,                0.49661,                0.93045,                0.87724,                  1.083,                 1.1098,                 1.1384,                 1.0867,              0.0049114,              0.0049114,              0.0049114
                    260,                0.99325,                 1.0393,                 1.1079,                 1.3307,                 1.4259,                 1.1122,                 0.7161,                0.59917,                0.66501,                0.49733,                0.93016,                 0.8763,                 1.0824,                 1.1097,                  1.136,                 1.0861,              0.0048916,              0.0048916,              0.0048916
                    261,                0.98984,                  1.034,                 1.1044,                 1.3222,                 1.4172,                 1.1092,                 0.7161,                0.59917,                0.66501,                0.49733,                0.93016,                 0.8763,                 1.0824,                 1.1097,                  1.136,                 1.0861,              0.0048718,              0.0048718,              0.0048718
                    262,                0.99501,                 1.0377,                 1.1075,                 1.3304,                 1.4212,                  1.112,                 0.7161,                0.59917,                0.66501,                0.49733,                0.93016,                 0.8763,                 1.0824,                 1.1097,                  1.136,                 1.0861,               0.004852,               0.004852,               0.004852
                    263,                0.99341,                 1.0348,                 1.1065,                 1.3253,                 1.4172,                 1.1105,                 0.7161,                0.59917,                0.66501,                0.49733,                0.93016,                 0.8763,                 1.0824,                 1.1097,                  1.136,                 1.0861,              0.0048322,              0.0048322,              0.0048322
                    264,                0.98841,                 1.0299,                 1.1041,                 1.3178,                 1.4123,                 1.1093,                 0.7161,                0.59917,                0.66501,                0.49733,                0.93016,                 0.8763,                 1.0824,                 1.1097,                  1.136,                 1.0861,              0.0048124,              0.0048124,              0.0048124
                    265,                0.98892,                 1.0297,                 1.1051,                 1.3247,                 1.4089,                 1.1091,                0.72204,                0.59715,                0.66572,                0.49779,                 0.9294,                0.87637,                 1.0816,                 1.1089,                 1.1348,                 1.0855,              0.0047926,              0.0047926,              0.0047926
                    266,                0.98793,                  1.031,                 1.1062,                 1.3195,                 1.4108,                 1.1102,                0.72204,                0.59715,                0.66572,                0.49779,                 0.9294,                0.87637,                 1.0816,                 1.1089,                 1.1348,                 1.0855,              0.0047728,              0.0047728,              0.0047728
                    267,                0.99165,                 1.0297,                 1.1035,                 1.3256,                 1.4161,                 1.1072,                0.72204,                0.59715,                0.66572,                0.49779,                 0.9294,                0.87637,                 1.0816,                 1.1089,                 1.1348,                 1.0855,               0.004753,               0.004753,               0.004753
                    268,                0.99325,                 1.0317,                 1.1047,                 1.3265,                 1.4156,                 1.1101,                0.72204,                0.59715,                0.66572,                0.49779,                 0.9294,                0.87637,                 1.0816,                 1.1089,                 1.1348,                 1.0855,              0.0047332,              0.0047332,              0.0047332
                    269,                0.98924,                 1.0287,                 1.1029,                 1.3254,                 1.4147,                 1.1077,                0.72204,                0.59715,                0.66572,                0.49779,                 0.9294,                0.87637,                 1.0816,                 1.1089,                 1.1348,                 1.0855,              0.0047134,              0.0047134,              0.0047134
                    270,                 0.9874,                 1.0258,                 1.1033,                 1.3197,                  1.408,                 1.1077,                0.71649,                0.59767,                0.66695,                0.49864,                 0.9292,                0.87585,                 1.0812,                 1.1082,                 1.1338,                 1.0852,              0.0046936,              0.0046936,              0.0046936
                    271,                0.98883,                  1.031,                 1.1067,                 1.3175,                 1.4104,                 1.1102,                0.71649,                0.59767,                0.66695,                0.49864,                 0.9292,                0.87585,                 1.0812,                 1.1082,                 1.1338,                 1.0852,              0.0046738,              0.0046738,              0.0046738
                    272,                0.98652,                 1.0254,                  1.106,                  1.313,                 1.4061,                 1.1098,                0.71649,                0.59767,                0.66695,                0.49864,                 0.9292,                0.87585,                 1.0812,                 1.1082,                 1.1338,                 1.0852,               0.004654,               0.004654,               0.004654
                    273,                0.99154,                 1.0285,                  1.106,                 1.3231,                 1.4123,                 1.1098,                0.71649,                0.59767,                0.66695,                0.49864,                 0.9292,                0.87585,                 1.0812,                 1.1082,                 1.1338,                 1.0852,              0.0046342,              0.0046342,              0.0046342
                    274,                0.99046,                 1.0305,                 1.1047,                 1.3182,                 1.4103,                 1.1082,                0.71649,                0.59767,                0.66695,                0.49864,                 0.9292,                0.87585,                 1.0812,                 1.1082,                 1.1338,                 1.0852,              0.0046144,              0.0046144,              0.0046144
                    275,                0.98985,                 1.0227,                 1.1025,                 1.3237,                 1.4056,                 1.1054,                0.72344,                0.59434,                0.66743,                0.49906,                0.92937,                0.87513,                  1.081,                 1.1062,                 1.1341,                 1.0841,              0.0045946,              0.0045946,              0.0045946
                    276,                0.99074,                 1.0311,                 1.1051,                 1.3228,                 1.4153,                 1.1098,                0.72344,                0.59434,                0.66743,                0.49906,                0.92937,                0.87513,                  1.081,                 1.1062,                 1.1341,                 1.0841,              0.0045748,              0.0045748,              0.0045748
                    277,                0.98593,                 1.0235,                  1.103,                 1.3178,                 1.4057,                 1.1073,                0.72344,                0.59434,                0.66743,                0.49906,                0.92937,                0.87513,                  1.081,                 1.1062,                 1.1341,                 1.0841,               0.004555,               0.004555,               0.004555
                    278,                0.98883,                 1.0268,                 1.1039,                 1.3165,                 1.4048,                 1.1076,                0.72344,                0.59434,                0.66743,                0.49906,                0.92937,                0.87513,                  1.081,                 1.1062,                 1.1341,                 1.0841,              0.0045352,              0.0045352,              0.0045352
                    279,                0.98812,                 1.0195,                 1.1021,                 1.3251,                 1.4035,                 1.1066,                0.72344,                0.59434,                0.66743,                0.49906,                0.92937,                0.87513,                  1.081,                 1.1062,                 1.1341,                 1.0841,              0.0045154,              0.0045154,              0.0045154
                    280,                0.98802,                 1.0226,                 1.1066,                 1.3168,                 1.4034,                 1.1098,                0.70818,                0.60481,                0.66803,                0.49913,                0.92911,                0.87391,                 1.0809,                 1.1065,                 1.1331,                 1.0835,              0.0044956,              0.0044956,              0.0044956
                    281,                0.98808,                  1.023,                 1.1032,                 1.3183,                 1.4038,                 1.1071,                0.70818,                0.60481,                0.66803,                0.49913,                0.92911,                0.87391,                 1.0809,                 1.1065,                 1.1331,                 1.0835,              0.0044758,              0.0044758,              0.0044758
                    282,                0.98503,                 1.0149,                 1.1012,                 1.3143,                 1.3947,                 1.1059,                0.70818,                0.60481,                0.66803,                0.49913,                0.92911,                0.87391,                 1.0809,                 1.1065,                 1.1331,                 1.0835,               0.004456,               0.004456,               0.004456
                    283,                0.98449,                 1.0109,                  1.099,                  1.319,                 1.3924,                 1.1038,                0.70818,                0.60481,                0.66803,                0.49913,                0.92911,                0.87391,                 1.0809,                 1.1065,                 1.1331,                 1.0835,              0.0044362,              0.0044362,              0.0044362
                    284,                0.98618,                 1.0225,                 1.1021,                  1.319,                 1.4055,                 1.1058,                0.70818,                0.60481,                0.66803,                0.49913,                0.92911,                0.87391,                 1.0809,                 1.1065,                 1.1331,                 1.0835,              0.0044164,              0.0044164,              0.0044164
                    285,                0.98813,                 1.0225,                 1.1028,                 1.3185,                 1.4019,                 1.1068,                0.71746,                0.59885,                0.66825,                 0.4997,                0.92949,                0.87296,                 1.0808,                  1.107,                 1.1306,                 1.0831,              0.0043966,              0.0043966,              0.0043966
                    286,                  0.982,                 1.0109,                 1.1003,                  1.314,                 1.3909,                 1.1049,                0.71746,                0.59885,                0.66825,                 0.4997,                0.92949,                0.87296,                 1.0808,                  1.107,                 1.1306,                 1.0831,              0.0043768,              0.0043768,              0.0043768
                    287,                0.98298,                 1.0194,                 1.1015,                 1.3168,                 1.4008,                 1.1065,                0.71746,                0.59885,                0.66825,                 0.4997,                0.92949,                0.87296,                 1.0808,                  1.107,                 1.1306,                 1.0831,               0.004357,               0.004357,               0.004357
                    288,                0.98233,                 1.0125,                 1.0995,                  1.313,                  1.391,                 1.1045,                0.71746,                0.59885,                0.66825,                 0.4997,                0.92949,                0.87296,                 1.0808,                  1.107,                 1.1306,                 1.0831,              0.0043372,              0.0043372,              0.0043372
                    289,                0.98528,                 1.0148,                 1.0996,                 1.3193,                 1.3937,                  1.105,                0.71746,                0.59885,                0.66825,                 0.4997,                0.92949,                0.87296,                 1.0808,                  1.107,                 1.1306,                 1.0831,              0.0043174,              0.0043174,              0.0043174
                    290,                0.97862,                 1.0092,                 1.0963,                 1.3093,                 1.3893,                 1.1015,                0.71932,                0.59889,                0.66822,                0.49989,                0.92913,                0.87154,                 1.0804,                 1.1069,                  1.128,                 1.0831,              0.0042976,              0.0042976,              0.0042976
                    291,                0.98185,                 1.0139,                 1.1011,                 1.3129,                 1.3936,                 1.1059,                0.71932,                0.59889,                0.66822,                0.49989,                0.92913,                0.87154,                 1.0804,                 1.1069,                  1.128,                 1.0831,              0.0042778,              0.0042778,              0.0042778
                    292,                 0.9802,                 1.0095,                 1.0963,                 1.3097,                 1.3868,                 1.1019,                0.71932,                0.59889,                0.66822,                0.49989,                0.92913,                0.87154,                 1.0804,                 1.1069,                  1.128,                 1.0831,               0.004258,               0.004258,               0.004258
                    293,                0.98131,                 1.0084,                 1.0973,                 1.3165,                 1.3908,                 1.1024,                0.71932,                0.59889,                0.66822,                0.49989,                0.92913,                0.87154,                 1.0804,                 1.1069,                  1.128,                 1.0831,              0.0042382,              0.0042382,              0.0042382
                    294,                 0.9804,                 1.0072,                 1.0984,                 1.3106,                 1.3837,                 1.1036,                0.71932,                0.59889,                0.66822,                0.49989,                0.92913,                0.87154,                 1.0804,                 1.1069,                  1.128,                 1.0831,              0.0042184,              0.0042184,              0.0042184
                    295,                0.98258,                 1.0155,                 1.1027,                 1.3122,                 1.3933,                 1.1071,                0.71313,                0.60483,                0.66912,                0.50051,                 0.9293,                0.87074,                 1.0803,                 1.1063,                 1.1284,                 1.0826,              0.0041986,              0.0041986,              0.0041986
                    296,                0.98224,                 1.0091,                 1.1008,                 1.3148,                  1.389,                  1.105,                0.71313,                0.60483,                0.66912,                0.50051,                 0.9293,                0.87074,                 1.0803,                 1.1063,                 1.1284,                 1.0826,              0.0041788,              0.0041788,              0.0041788
                    297,                0.98377,                 1.0112,                  1.101,                 1.3157,                 1.3905,                 1.1058,                0.71313,                0.60483,                0.66912,                0.50051,                 0.9293,                0.87074,                 1.0803,                 1.1063,                 1.1284,                 1.0826,               0.004159,               0.004159,               0.004159
                    298,                0.97957,                 1.0078,                 1.0991,                 1.3077,                 1.3846,                 1.1033,                0.71313,                0.60483,                0.66912,                0.50051,                 0.9293,                0.87074,                 1.0803,                 1.1063,                 1.1284,                 1.0826,              0.0041392,              0.0041392,              0.0041392
                    299,                0.98149,                 1.0044,                 1.0992,                  1.312,                 1.3809,                 1.1034,                0.71313,                0.60483,                0.66912,                0.50051,                 0.9293,                0.87074,                 1.0803,                 1.1063,                 1.1284,                 1.0826,              0.0041194,              0.0041194,              0.0041194
                    300,                0.97676,                 1.0086,                 1.0973,                 1.3059,                  1.388,                 1.1025,                0.72033,                 0.6016,                0.66965,                0.50083,                0.92882,                0.87049,                   1.08,                 1.1068,                  1.126,                 1.0823,              0.0040996,              0.0040996,              0.0040996
                    301,                0.97874,                 1.0006,                 1.0968,                 1.3087,                 1.3771,                  1.101,                0.72033,                 0.6016,                0.66965,                0.50083,                0.92882,                0.87049,                   1.08,                 1.1068,                  1.126,                 1.0823,              0.0040798,              0.0040798,              0.0040798
                    302,                 0.9755,                 1.0011,                 1.0958,                 1.3038,                  1.376,                 1.1007,                0.72033,                 0.6016,                0.66965,                0.50083,                0.92882,                0.87049,                   1.08,                 1.1068,                  1.126,                 1.0823,                0.00406,                0.00406,                0.00406
                    303,                0.98348,                 1.0053,                 1.1001,                 1.3141,                  1.383,                  1.104,                0.72033,                 0.6016,                0.66965,                0.50083,                0.92882,                0.87049,                   1.08,                 1.1068,                  1.126,                 1.0823,              0.0040402,              0.0040402,              0.0040402
                    304,                0.97905,                 1.0013,                 1.0975,                  1.312,                 1.3815,                 1.1011,                0.72033,                 0.6016,                0.66965,                0.50083,                0.92882,                0.87049,                   1.08,                 1.1068,                  1.126,                 1.0823,              0.0040204,              0.0040204,              0.0040204
                    305,                 0.9785,                 1.0024,                 1.0982,                 1.3091,                 1.3776,                 1.1022,                0.71955,                0.60025,                0.66996,                0.50098,                0.92796,                0.86988,                 1.0796,                 1.1065,                 1.1249,                  1.082,              0.0040006,              0.0040006,              0.0040006
                    306,                0.98122,                 1.0026,                 1.0986,                 1.3153,                 1.3796,                  1.103,                0.71955,                0.60025,                0.66996,                0.50098,                0.92796,                0.86988,                 1.0796,                 1.1065,                 1.1249,                  1.082,              0.0039808,              0.0039808,              0.0039808
                    307,                0.97448,                 0.9946,                 1.0953,                 1.3042,                 1.3725,                 1.1008,                0.71955,                0.60025,                0.66996,                0.50098,                0.92796,                0.86988,                 1.0796,                 1.1065,                 1.1249,                  1.082,               0.003961,               0.003961,               0.003961
                    308,                0.97633,                0.99594,                 1.0952,                 1.3074,                 1.3717,                 1.0997,                0.71955,                0.60025,                0.66996,                0.50098,                0.92796,                0.86988,                 1.0796,                 1.1065,                 1.1249,                  1.082,              0.0039412,              0.0039412,              0.0039412
                    309,                0.97768,                 1.0007,                 1.0953,                 1.3074,                 1.3805,                 1.1006,                0.71955,                0.60025,                0.66996,                0.50098,                0.92796,                0.86988,                 1.0796,                 1.1065,                 1.1249,                  1.082,              0.0039214,              0.0039214,              0.0039214
                    310,                0.97685,                 0.9988,                  1.095,                 1.3089,                 1.3751,                 1.1003,                0.72047,                0.59992,                 0.6706,                0.50126,                0.92781,                0.86936,                 1.0792,                 1.1057,                 1.1248,                 1.0818,              0.0039016,              0.0039016,              0.0039016
                    311,                0.97545,                 1.0005,                 1.0956,                 1.3035,                 1.3786,                 1.1008,                0.72047,                0.59992,                 0.6706,                0.50126,                0.92781,                0.86936,                 1.0792,                 1.1057,                 1.1248,                 1.0818,              0.0038818,              0.0038818,              0.0038818
                    312,                0.97557,                0.99566,                 1.0965,                 1.3076,                 1.3721,                 1.1012,                0.72047,                0.59992,                 0.6706,                0.50126,                0.92781,                0.86936,                 1.0792,                 1.1057,                 1.1248,                 1.0818,               0.003862,               0.003862,               0.003862
                    313,                0.97508,                0.99535,                 1.0953,                 1.3045,                  1.375,                 1.1002,                0.72047,                0.59992,                 0.6706,                0.50126,                0.92781,                0.86936,                 1.0792,                 1.1057,                 1.1248,                 1.0818,              0.0038422,              0.0038422,              0.0038422
                    314,                0.97414,                 0.9969,                 1.0969,                  1.305,                 1.3762,                 1.1009,                0.72047,                0.59992,                 0.6706,                0.50126,                0.92781,                0.86936,                 1.0792,                 1.1057,                 1.1248,                 1.0818,              0.0038224,              0.0038224,              0.0038224
                    315,                0.97752,                0.99652,                 1.0947,                 1.3104,                 1.3767,                 1.0995,                0.71483,                0.60235,                0.67116,                0.50203,                0.92667,                0.86886,                 1.0782,                 1.1046,                 1.1247,                 1.0811,              0.0038026,              0.0038026,              0.0038026
                    316,                0.97904,                0.99345,                 1.0968,                 1.3114,                  1.372,                 1.1013,                0.71483,                0.60235,                0.67116,                0.50203,                0.92667,                0.86886,                 1.0782,                 1.1046,                 1.1247,                 1.0811,              0.0037828,              0.0037828,              0.0037828
                    317,                0.97841,                0.99975,                 1.0985,                 1.3088,                 1.3784,                 1.1039,                0.71483,                0.60235,                0.67116,                0.50203,                0.92667,                0.86886,                 1.0782,                 1.1046,                 1.1247,                 1.0811,               0.003763,               0.003763,               0.003763
                    318,                0.97237,                0.98934,                  1.093,                 1.3063,                 1.3691,                 1.0982,                0.71483,                0.60235,                0.67116,                0.50203,                0.92667,                0.86886,                 1.0782,                 1.1046,                 1.1247,                 1.0811,              0.0037432,              0.0037432,              0.0037432
                    319,                0.97415,                0.98703,                 1.0935,                 1.3016,                   1.36,                 1.0977,                0.71483,                0.60235,                0.67116,                0.50203,                0.92667,                0.86886,                 1.0782,                 1.1046,                 1.1247,                 1.0811,              0.0037234,              0.0037234,              0.0037234
                    320,                 0.9733,                0.98739,                 1.0929,                 1.3052,                 1.3633,                 1.0984,                0.72125,                0.60164,                0.67234,                0.50348,                0.92627,                0.86904,                 1.0776,                 1.1037,                 1.1258,                 1.0805,              0.0037036,              0.0037036,              0.0037036
                    321,                0.97533,                0.99126,                 1.0949,                 1.3056,                 1.3699,                 1.0996,                0.72125,                0.60164,                0.67234,                0.50348,                0.92627,                0.86904,                 1.0776,                 1.1037,                 1.1258,                 1.0805,              0.0036838,              0.0036838,              0.0036838
                    322,                  0.972,                0.98746,                  1.092,                 1.3026,                 1.3602,                 1.0967,                0.72125,                0.60164,                0.67234,                0.50348,                0.92627,                0.86904,                 1.0776,                 1.1037,                 1.1258,                 1.0805,               0.003664,               0.003664,               0.003664
                    323,                0.97338,                0.99141,                 1.0942,                 1.3069,                 1.3672,                 1.0984,                0.72125,                0.60164,                0.67234,                0.50348,                0.92627,                0.86904,                 1.0776,                 1.1037,                 1.1258,                 1.0805,              0.0036442,              0.0036442,              0.0036442
                    324,                0.97256,                0.98627,                 1.0942,                 1.3026,                 1.3582,                 1.0985,                0.72125,                0.60164,                0.67234,                0.50348,                0.92627,                0.86904,                 1.0776,                 1.1037,                 1.1258,                 1.0805,              0.0036244,              0.0036244,              0.0036244
                    325,                0.97114,                0.98602,                 1.0924,                  1.303,                 1.3606,                 1.0984,                0.71334,                0.60763,                0.67237,                0.50369,                0.92632,                0.86763,                 1.0776,                 1.1031,                 1.1252,                 1.0797,              0.0036046,              0.0036046,              0.0036046
                    326,                0.97542,                0.98849,                 1.0965,                 1.3047,                 1.3661,                 1.1009,                0.71334,                0.60763,                0.67237,                0.50369,                0.92632,                0.86763,                 1.0776,                 1.1031,                 1.1252,                 1.0797,              0.0035848,              0.0035848,              0.0035848
                    327,                0.97141,                 0.9856,                 1.0929,                 1.3008,                 1.3575,                 1.0975,                0.71334,                0.60763,                0.67237,                0.50369,                0.92632,                0.86763,                 1.0776,                 1.1031,                 1.1252,                 1.0797,               0.003565,               0.003565,               0.003565
                    328,                0.96718,                0.98064,                 1.0907,                 1.2941,                  1.354,                 1.0956,                0.71334,                0.60763,                0.67237,                0.50369,                0.92632,                0.86763,                 1.0776,                 1.1031,                 1.1252,                 1.0797,              0.0035452,              0.0035452,              0.0035452
                    329,                0.96921,                0.98299,                 1.0922,                 1.2995,                 1.3575,                 1.0977,                0.71334,                0.60763,                0.67237,                0.50369,                0.92632,                0.86763,                 1.0776,                 1.1031,                 1.1252,                 1.0797,              0.0035254,              0.0035254,              0.0035254
                    330,                 0.9728,                0.97843,                 1.0915,                 1.3035,                  1.355,                 1.0971,                0.71021,                0.60964,                0.67303,                0.50404,                0.92607,                0.86648,                 1.0776,                 1.1043,                 1.1225,                 1.0809,              0.0035056,              0.0035056,              0.0035056
                    331,                0.96892,                0.98039,                 1.0904,                 1.2994,                 1.3528,                 1.0968,                0.71021,                0.60964,                0.67303,                0.50404,                0.92607,                0.86648,                 1.0776,                 1.1043,                 1.1225,                 1.0809,              0.0034858,              0.0034858,              0.0034858
                    332,                0.96999,                0.97925,                 1.0912,                 1.2995,                 1.3549,                 1.0959,                0.71021,                0.60964,                0.67303,                0.50404,                0.92607,                0.86648,                 1.0776,                 1.1043,                 1.1225,                 1.0809,               0.003466,               0.003466,               0.003466
                    333,                0.97265,                0.98366,                 1.0909,                 1.3044,                 1.3592,                 1.0968,                0.71021,                0.60964,                0.67303,                0.50404,                0.92607,                0.86648,                 1.0776,                 1.1043,                 1.1225,                 1.0809,              0.0034462,              0.0034462,              0.0034462
                    334,                0.96912,                0.98424,                 1.0922,                 1.2973,                 1.3607,                 1.0977,                0.71021,                0.60964,                0.67303,                0.50404,                0.92607,                0.86648,                 1.0776,                 1.1043,                 1.1225,                 1.0809,              0.0034264,              0.0034264,              0.0034264
                    335,                0.96583,                0.97326,                 1.0885,                 1.2968,                 1.3444,                 1.0935,                0.71728,                0.60772,                0.67331,                0.50464,                0.92565,                0.86513,                 1.0773,                 1.1036,                 1.1223,                 1.0805,              0.0034066,              0.0034066,              0.0034066
