                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    213,                 1.0061,                 1.0686,                 1.1222,                 1.3378,                 1.4562,                  1.125,                0.69791,                0.59938,                0.65583,                0.49007,                0.93112,                0.89512,                 1.0893,                 1.1095,                 1.1605,                 1.0922,              0.0058222,              0.0058222,              0.0058222
                    214,                 1.0056,                  1.066,                 1.1201,                 1.3377,                 1.4502,                 1.1236,                0.69791,                0.59938,                0.65583,                0.49007,                0.93112,                0.89512,                 1.0893,                 1.1095,                 1.1605,                 1.0922,              0.0058024,              0.0058024,              0.0058024
                    215,                 1.0003,                 1.0614,                 1.1192,                 1.3302,                 1.4491,                 1.1243,                0.69807,                0.60003,                0.65744,                0.49142,                0.92939,                0.89346,                  1.088,                 1.1087,                 1.1577,                 1.0918,              0.0057826,              0.0057826,              0.0057826
                    216,                 1.0043,                 1.0608,                 1.1193,                 1.3377,                 1.4461,                 1.1233,                0.69807,                0.60003,                0.65744,                0.49142,                0.92939,                0.89346,                  1.088,                 1.1087,                 1.1577,                 1.0918,              0.0057628,              0.0057628,              0.0057628
                    217,                  1.002,                 1.0557,                  1.115,                 1.3412,                 1.4474,                 1.1192,                0.69807,                0.60003,                0.65744,                0.49142,                0.92939,                0.89346,                  1.088,                 1.1087,                 1.1577,                 1.0918,               0.005743,               0.005743,               0.005743
                    218,                 1.0022,                 1.0618,                 1.1193,                 1.3346,                 1.4507,                 1.1241,                0.69807,                0.60003,                0.65744,                0.49142,                0.92939,                0.89346,                  1.088,                 1.1087,                 1.1577,                 1.0918,              0.0057232,              0.0057232,              0.0057232
                    219,                 1.0011,                 1.0578,                  1.116,                 1.3351,                 1.4461,                 1.1205,                0.69807,                0.60003,                0.65744,                0.49142,                0.92939,                0.89346,                  1.088,                 1.1087,                 1.1577,                 1.0918,              0.0057034,              0.0057034,              0.0057034
                    220,                 1.0025,                 1.0617,                 1.1186,                 1.3298,                 1.4484,                  1.122,                0.70245,                0.59982,                0.65842,                0.49268,                0.92871,                0.89113,                  1.087,                 1.1084,                 1.1535,                 1.0915,              0.0056836,              0.0056836,              0.0056836
                    221,                0.99918,                 1.0585,                 1.1181,                  1.328,                 1.4436,                 1.1215,                0.70245,                0.59982,                0.65842,                0.49268,                0.92871,                0.89113,                  1.087,                 1.1084,                 1.1535,                 1.0915,              0.0056638,              0.0056638,              0.0056638
                    222,                 1.0032,                 1.0595,                 1.1177,                 1.3374,                 1.4454,                  1.122,                0.70245,                0.59982,                0.65842,                0.49268,                0.92871,                0.89113,                  1.087,                 1.1084,                 1.1535,                 1.0915,               0.005644,               0.005644,               0.005644
                    223,                 1.0017,                 1.0589,                 1.1185,                 1.3341,                 1.4464,                 1.1228,                0.70245,                0.59982,                0.65842,                0.49268,                0.92871,                0.89113,                  1.087,                 1.1084,                 1.1535,                 1.0915,              0.0056242,              0.0056242,              0.0056242
                    224,                 1.0017,                 1.0588,                  1.118,                 1.3357,                 1.4443,                  1.122,                0.70245,                0.59982,                0.65842,                0.49268,                0.92871,                0.89113,                  1.087,                 1.1084,                 1.1535,                 1.0915,              0.0056044,              0.0056044,              0.0056044
                    225,                0.99747,                 1.0513,                 1.1131,                 1.3326,                 1.4393,                 1.1179,                0.69042,                0.60386,                0.65876,                0.49265,                0.92836,                0.88932,                 1.0869,                 1.1069,                 1.1526,                 1.0909,              0.0055846,              0.0055846,              0.0055846
                    226,                 1.0017,                 1.0573,                 1.1147,                 1.3351,                 1.4446,                 1.1185,                0.69042,                0.60386,                0.65876,                0.49265,                0.92836,                0.88932,                 1.0869,                 1.1069,                 1.1526,                 1.0909,              0.0055648,              0.0055648,              0.0055648
                    227,                 1.0003,                  1.052,                 1.1158,                 1.3336,                 1.4351,                 1.1195,                0.69042,                0.60386,                0.65876,                0.49265,                0.92836,                0.88932,                 1.0869,                 1.1069,                 1.1526,                 1.0909,               0.005545,               0.005545,               0.005545
                    228,                0.99847,                 1.0493,                 1.1156,                 1.3304,                 1.4331,                 1.1189,                0.69042,                0.60386,                0.65876,                0.49265,                0.92836,                0.88932,                 1.0869,                 1.1069,                 1.1526,                 1.0909,              0.0055252,              0.0055252,              0.0055252
                    229,                0.99938,                 1.0511,                 1.1139,                 1.3334,                 1.4403,                  1.118,                0.69042,                0.60386,                0.65876,                0.49265,                0.92836,                0.88932,                 1.0869,                 1.1069,                 1.1526,                 1.0909,              0.0055054,              0.0055054,              0.0055054
                    230,                0.99901,                  1.046,                 1.1127,                 1.3312,                 1.4289,                 1.1163,                0.69024,                0.60458,                0.65928,                0.49293,                0.92769,                0.88714,                 1.0861,                 1.1072,                 1.1487,                 1.0914,              0.0054856,              0.0054856,              0.0054856
                    231,                0.99561,                 1.0475,                 1.1132,                 1.3258,                 1.4312,                 1.1174,                0.69024,                0.60458,                0.65928,                0.49293,                0.92769,                0.88714,                 1.0861,                 1.1072,                 1.1487,                 1.0914,              0.0054658,              0.0054658,              0.0054658
                    232,                 1.0024,                 1.0529,                 1.1167,                 1.3346,                 1.4402,                 1.1192,                0.69024,                0.60458,                0.65928,                0.49293,                0.92769,                0.88714,                 1.0861,                 1.1072,                 1.1487,                 1.0914,               0.005446,               0.005446,               0.005446
                    233,                 1.0019,                 1.0516,                 1.1146,                 1.3367,                 1.4417,                 1.1183,                0.69024,                0.60458,                0.65928,                0.49293,                0.92769,                0.88714,                 1.0861,                 1.1072,                 1.1487,                 1.0914,              0.0054262,              0.0054262,              0.0054262
                    234,                0.99755,                 1.0453,                 1.1136,                 1.3309,                 1.4326,                 1.1182,                0.69024,                0.60458,                0.65928,                0.49293,                0.92769,                0.88714,                 1.0861,                 1.1072,                 1.1487,                 1.0914,              0.0054064,              0.0054064,              0.0054064
                    235,                0.99908,                 1.0536,                 1.1154,                 1.3316,                 1.4391,                 1.1179,                0.70058,                0.60138,                0.66073,                0.49428,                 0.9272,                0.88605,                 1.0854,                 1.1072,                 1.1479,                 1.0906,              0.0053866,              0.0053866,              0.0053866
                    236,                0.99349,                 1.0483,                 1.1127,                 1.3284,                 1.4351,                 1.1175,                0.70058,                0.60138,                0.66073,                0.49428,                 0.9272,                0.88605,                 1.0854,                 1.1072,                 1.1479,                 1.0906,              0.0053668,              0.0053668,              0.0053668
                    237,                0.99718,                 1.0541,                 1.1141,                 1.3273,                   1.44,                 1.1182,                0.70058,                0.60138,                0.66073,                0.49428,                 0.9272,                0.88605,                 1.0854,                 1.1072,                 1.1479,                 1.0906,               0.005347,               0.005347,               0.005347
                    238,                0.99714,                 1.0467,                 1.1126,                 1.3317,                 1.4345,                  1.117,                0.70058,                0.60138,                0.66073,                0.49428,                 0.9272,                0.88605,                 1.0854,                 1.1072,                 1.1479,                 1.0906,              0.0053272,              0.0053272,              0.0053272
                    239,                0.99763,                 1.0441,                 1.1138,                 1.3309,                 1.4268,                 1.1163,                0.70058,                0.60138,                0.66073,                0.49428,                 0.9272,                0.88605,                 1.0854,                 1.1072,                 1.1479,                 1.0906,              0.0053074,              0.0053074,              0.0053074
                    240,                0.99464,                 1.0427,                 1.1101,                 1.3261,                  1.424,                 1.1141,                0.70252,                0.60151,                0.66244,                0.49535,                0.92713,                0.88406,                  1.085,                  1.107,                 1.1455,                   1.09,              0.0052876,              0.0052876,              0.0052876
                    241,                0.99575,                 1.0439,                 1.1114,                 1.3273,                 1.4307,                 1.1156,                0.70252,                0.60151,                0.66244,                0.49535,                0.92713,                0.88406,                  1.085,                  1.107,                 1.1455,                   1.09,              0.0052678,              0.0052678,              0.0052678
                    242,                0.99684,                 1.0468,                 1.1137,                 1.3285,                 1.4329,                 1.1173,                0.70252,                0.60151,                0.66244,                0.49535,                0.92713,                0.88406,                  1.085,                  1.107,                 1.1455,                   1.09,               0.005248,               0.005248,               0.005248
                    243,                0.99923,                 1.0402,                 1.1126,                 1.3316,                 1.4241,                 1.1161,                0.70252,                0.60151,                0.66244,                0.49535,                0.92713,                0.88406,                  1.085,                  1.107,                 1.1455,                   1.09,              0.0052282,              0.0052282,              0.0052282
                    244,                0.99397,                 1.0447,                 1.1111,                 1.3282,                 1.4324,                 1.1156,                0.70252,                0.60151,                0.66244,                0.49535,                0.92713,                0.88406,                  1.085,                  1.107,                 1.1455,                   1.09,              0.0052084,              0.0052084,              0.0052084
                    245,                0.99703,                 1.0459,                 1.1141,                 1.3303,                 1.4334,                 1.1173,                0.70943,                0.59733,                0.66307,                0.49569,                0.92685,                 0.8826,                 1.0843,                  1.106,                 1.1447,                 1.0889,              0.0051886,              0.0051886,              0.0051886
                    246,                0.98911,                 1.0345,                 1.1099,                 1.3183,                 1.4177,                 1.1145,                0.70943,                0.59733,                0.66307,                0.49569,                0.92685,                 0.8826,                 1.0843,                  1.106,                 1.1447,                 1.0889,              0.0051688,              0.0051688,              0.0051688
                    247,                0.98947,                 1.0355,                 1.1095,                 1.3164,                 1.4194,                 1.1139,                0.70943,                0.59733,                0.66307,                0.49569,                0.92685,                 0.8826,                 1.0843,                  1.106,                 1.1447,                 1.0889,               0.005149,               0.005149,               0.005149
                    248,                0.99368,                 1.0411,                 1.1099,                 1.3267,                 1.4269,                 1.1145,                0.70943,                0.59733,                0.66307,                0.49569,                0.92685,                 0.8826,                 1.0843,                  1.106,                 1.1447,                 1.0889,              0.0051292,              0.0051292,              0.0051292
                    249,                0.99042,                 1.0386,                 1.1113,                 1.3206,                 1.4236,                 1.1148,                0.70943,                0.59733,                0.66307,                0.49569,                0.92685,                 0.8826,                 1.0843,                  1.106,                 1.1447,                 1.0889,              0.0051094,              0.0051094,              0.0051094
                    250,                0.98983,                 1.0333,                 1.1091,                  1.318,                 1.4112,                 1.1129,                0.71316,                0.59931,                0.66472,                0.49667,                0.92574,                0.88095,                 1.0832,                 1.1052,                  1.142,                 1.0883,              0.0050896,              0.0050896,              0.0050896
                    251,                0.99061,                 1.0382,                 1.1097,                  1.321,                 1.4231,                 1.1146,                0.71316,                0.59931,                0.66472,                0.49667,                0.92574,                0.88095,                 1.0832,                 1.1052,                  1.142,                 1.0883,              0.0050698,              0.0050698,              0.0050698
                    252,                0.99143,                 1.0366,                 1.1085,                 1.3256,                 1.4236,                 1.1134,                0.71316,                0.59931,                0.66472,                0.49667,                0.92574,                0.88095,                 1.0832,                 1.1052,                  1.142,                 1.0883,                0.00505,                0.00505,                0.00505
                    253,                0.99358,                 1.0369,                 1.1095,                 1.3254,                 1.4208,                 1.1139,                0.71316,                0.59931,                0.66472,                0.49667,                0.92574,                0.88095,                 1.0832,                 1.1052,                  1.142,                 1.0883,              0.0050302,              0.0050302,              0.0050302
                    254,                0.98978,                 1.0336,                   1.11,                  1.322,                 1.4165,                 1.1142,                0.71316,                0.59931,                0.66472,                0.49667,                0.92574,                0.88095,                 1.0832,                 1.1052,                  1.142,                 1.0883,              0.0050104,              0.0050104,              0.0050104
                    255,                0.99317,                 1.0376,                 1.1108,                  1.328,                   1.42,                  1.115,                0.71513,                0.59988,                0.66463,                0.49693,                0.92503,                0.88017,                 1.0823,                 1.1044,                 1.1424,                 1.0872,              0.0049906,              0.0049906,              0.0049906
                    256,                 0.9907,                 1.0423,                 1.1111,                 1.3203,                 1.4265,                 1.1157,                0.71513,                0.59988,                0.66463,                0.49693,                0.92503,                0.88017,                 1.0823,                 1.1044,                 1.1424,                 1.0872,              0.0049708,              0.0049708,              0.0049708
                    257,                 0.9917,                 1.0309,                 1.1073,                 1.3213,                 1.4166,                 1.1119,                0.71513,                0.59988,                0.66463,                0.49693,                0.92503,                0.88017,                 1.0823,                 1.1044,                 1.1424,                 1.0872,               0.004951,               0.004951,               0.004951
                    258,                0.99194,                  1.033,                 1.1073,                 1.3228,                 1.4161,                 1.1122,                0.71513,                0.59988,                0.66463,                0.49693,                0.92503,                0.88017,                 1.0823,                 1.1044,                 1.1424,                 1.0872,              0.0049312,              0.0049312,              0.0049312
                    259,                0.98872,                 1.0315,                 1.1087,                 1.3161,                 1.4139,                 1.1137,                0.71513,                0.59988,                0.66463,                0.49693,                0.92503,                0.88017,                 1.0823,                 1.1044,                 1.1424,                 1.0872,              0.0049114,              0.0049114,              0.0049114
                    260,                0.98969,                 1.0347,                 1.1077,                 1.3269,                 1.4203,                 1.1127,                 0.7176,                0.59827,                0.66572,                0.49763,                0.92442,                0.87907,                 1.0815,                 1.1047,                  1.139,                 1.0869,              0.0048916,              0.0048916,              0.0048916
                    261,                0.98756,                 1.0293,                 1.1058,                 1.3186,                 1.4137,                 1.1099,                 0.7176,                0.59827,                0.66572,                0.49763,                0.92442,                0.87907,                 1.0815,                 1.1047,                  1.139,                 1.0869,              0.0048718,              0.0048718,              0.0048718
                    262,                0.99197,                 1.0315,                 1.1083,                 1.3256,                 1.4161,                 1.1125,                 0.7176,                0.59827,                0.66572,                0.49763,                0.92442,                0.87907,                 1.0815,                 1.1047,                  1.139,                 1.0869,               0.004852,               0.004852,               0.004852
                    263,                0.99046,                 1.0298,                 1.1073,                 1.3214,                 1.4118,                 1.1118,                 0.7176,                0.59827,                0.66572,                0.49763,                0.92442,                0.87907,                 1.0815,                 1.1047,                  1.139,                 1.0869,              0.0048322,              0.0048322,              0.0048322
                    264,                0.98562,                 1.0259,                 1.1073,                 1.3143,                 1.4071,                  1.112,                 0.7176,                0.59827,                0.66572,                0.49763,                0.92442,                0.87907,                 1.0815,                 1.1047,                  1.139,                 1.0869,              0.0048124,              0.0048124,              0.0048124
                    265,                0.98729,                 1.0244,                 1.1062,                 1.3198,                 1.4035,                 1.1099,                0.71737,                0.59924,                0.66645,                0.49781,                0.92443,                0.87802,                 1.0811,                 1.1028,                 1.1393,                 1.0851,              0.0047926,              0.0047926,              0.0047926
                    266,                0.98601,                 1.0276,                 1.1087,                 1.3141,                 1.4077,                 1.1127,                0.71737,                0.59924,                0.66645,                0.49781,                0.92443,                0.87802,                 1.0811,                 1.1028,                 1.1393,                 1.0851,              0.0047728,              0.0047728,              0.0047728
                    267,                0.98909,                 1.0267,                 1.1053,                 1.3216,                 1.4132,                 1.1095,                0.71737,                0.59924,                0.66645,                0.49781,                0.92443,                0.87802,                 1.0811,                 1.1028,                 1.1393,                 1.0851,               0.004753,               0.004753,               0.004753
                    268,                0.99024,                  1.028,                 1.1058,                 1.3226,                 1.4113,                 1.1111,                0.71737,                0.59924,                0.66645,                0.49781,                0.92443,                0.87802,                 1.0811,                 1.1028,                 1.1393,                 1.0851,              0.0047332,              0.0047332,              0.0047332
                    269,                0.98748,                 1.0264,                 1.1052,                 1.3236,                 1.4127,                 1.1109,                0.71737,                0.59924,                0.66645,                0.49781,                0.92443,                0.87802,                 1.0811,                 1.1028,                 1.1393,                 1.0851,              0.0047134,              0.0047134,              0.0047134
                    270,                0.98524,                   1.02,                 1.1058,                 1.3164,                  1.404,                 1.1101,                0.71994,                0.59918,                0.66719,                0.49873,                0.92379,                0.87732,                 1.0807,                 1.1018,                 1.1372,                 1.0845,              0.0046936,              0.0046936,              0.0046936
                    271,                0.98621,                 1.0256,                 1.1063,                 1.3155,                 1.4055,                 1.1113,                0.71994,                0.59918,                0.66719,                0.49873,                0.92379,                0.87732,                 1.0807,                 1.1018,                 1.1372,                 1.0845,              0.0046738,              0.0046738,              0.0046738
                    272,                0.98411,                 1.0219,                 1.1075,                 1.3098,                 1.4015,                 1.1113,                0.71994,                0.59918,                0.66719,                0.49873,                0.92379,                0.87732,                 1.0807,                 1.1018,                 1.1372,                 1.0845,               0.004654,               0.004654,               0.004654
                    273,                0.98806,                 1.0228,                 1.1084,                 1.3203,                 1.4056,                  1.112,                0.71994,                0.59918,                0.66719,                0.49873,                0.92379,                0.87732,                 1.0807,                 1.1018,                 1.1372,                 1.0845,              0.0046342,              0.0046342,              0.0046342
                    274,                0.98628,                 1.0243,                 1.1048,                 1.3154,                 1.4048,                 1.1098,                0.71994,                0.59918,                0.66719,                0.49873,                0.92379,                0.87732,                 1.0807,                 1.1018,                 1.1372,                 1.0845,              0.0046144,              0.0046144,              0.0046144
                    275,                0.98704,                 1.0195,                 1.1054,                 1.3201,                  1.402,                 1.1086,                 0.7133,                0.60383,                0.66738,                0.49886,                0.92317,                0.87636,                   1.08,                 1.1016,                 1.1358,                  1.084,              0.0045946,              0.0045946,              0.0045946
                    276,                0.99057,                  1.028,                 1.1063,                 1.3208,                  1.414,                 1.1098,                 0.7133,                0.60383,                0.66738,                0.49886,                0.92317,                0.87636,                   1.08,                 1.1016,                 1.1358,                  1.084,              0.0045748,              0.0045748,              0.0045748
                    277,                0.98205,                 1.0213,                 1.1034,                 1.3119,                 1.4037,                 1.1077,                 0.7133,                0.60383,                0.66738,                0.49886,                0.92317,                0.87636,                   1.08,                 1.1016,                 1.1358,                  1.084,               0.004555,               0.004555,               0.004555
                    278,                0.98688,                 1.0219,                 1.1049,                  1.313,                 1.3995,                 1.1088,                 0.7133,                0.60383,                0.66738,                0.49886,                0.92317,                0.87636,                   1.08,                 1.1016,                 1.1358,                  1.084,              0.0045352,              0.0045352,              0.0045352
                    279,                0.98608,                 1.0173,                 1.1017,                 1.3219,                 1.4008,                 1.1068,                 0.7133,                0.60383,                0.66738,                0.49886,                0.92317,                0.87636,                   1.08,                 1.1016,                 1.1358,                  1.084,              0.0045154,              0.0045154,              0.0045154
                    280,                0.98421,                 1.0184,                 1.1047,                 1.3133,                 1.4001,                   1.11,                0.71819,                0.60232,                0.66874,                0.49971,                0.92295,                0.87554,                 1.0792,                 1.1017,                 1.1334,                 1.0837,              0.0044956,              0.0044956,              0.0044956
                    281,                0.98467,                 1.0194,                 1.1049,                 1.3172,                 1.3993,                 1.1096,                0.71819,                0.60232,                0.66874,                0.49971,                0.92295,                0.87554,                 1.0792,                 1.1017,                 1.1334,                 1.0837,              0.0044758,              0.0044758,              0.0044758
                    282,                0.98161,                 1.0125,                  1.103,                 1.3117,                 1.3928,                 1.1086,                0.71819,                0.60232,                0.66874,                0.49971,                0.92295,                0.87554,                 1.0792,                 1.1017,                 1.1334,                 1.0837,               0.004456,               0.004456,               0.004456
                    283,                0.98221,                 1.0094,                 1.1001,                 1.3138,                 1.3901,                 1.1049,                0.71819,                0.60232,                0.66874,                0.49971,                0.92295,                0.87554,                 1.0792,                 1.1017,                 1.1334,                 1.0837,              0.0044362,              0.0044362,              0.0044362
                    284,                0.98166,                 1.0168,                 1.1033,                 1.3147,                  1.401,                 1.1083,                0.71819,                0.60232,                0.66874,                0.49971,                0.92295,                0.87554,                 1.0792,                 1.1017,                 1.1334,                 1.0837,              0.0044164,              0.0044164,              0.0044164
                    285,                0.98417,                 1.0176,                 1.1032,                  1.314,                 1.3954,                 1.1086,                 0.7154,                0.60429,                0.66875,                0.50019,                0.92278,                0.87454,                 1.0788,                  1.101,                 1.1318,                 1.0828,              0.0043966,              0.0043966,              0.0043966
                    286,                 0.9802,                 1.0085,                 1.1009,                 1.3097,                 1.3886,                 1.1063,                 0.7154,                0.60429,                0.66875,                0.50019,                0.92278,                0.87454,                 1.0788,                  1.101,                 1.1318,                 1.0828,              0.0043768,              0.0043768,              0.0043768
                    287,                0.98078,                 1.0177,                 1.1043,                 1.3131,                  1.396,                 1.1094,                 0.7154,                0.60429,                0.66875,                0.50019,                0.92278,                0.87454,                 1.0788,                  1.101,                 1.1318,                 1.0828,               0.004357,               0.004357,               0.004357
                    288,                 0.9791,                 1.0106,                 1.1025,                  1.308,                 1.3886,                 1.1069,                 0.7154,                0.60429,                0.66875,                0.50019,                0.92278,                0.87454,                 1.0788,                  1.101,                 1.1318,                 1.0828,              0.0043372,              0.0043372,              0.0043372
                    289,                0.98216,                 1.0097,                 1.1014,                 1.3144,                 1.3888,                  1.106,                 0.7154,                0.60429,                0.66875,                0.50019,                0.92278,                0.87454,                 1.0788,                  1.101,                 1.1318,                 1.0828,              0.0043174,              0.0043174,              0.0043174
                    290,                0.97619,                 1.0058,                 1.0975,                 1.3043,                 1.3846,                 1.1026,                0.71756,                0.60452,                0.66947,                0.50071,                0.92242,                0.87358,                 1.0782,                 1.1011,                 1.1316,                 1.0827,              0.0042976,              0.0042976,              0.0042976
                    291,                0.97873,                 1.0088,                 1.1014,                 1.3068,                 1.3889,                 1.1061,                0.71756,                0.60452,                0.66947,                0.50071,                0.92242,                0.87358,                 1.0782,                 1.1011,                 1.1316,                 1.0827,              0.0042778,              0.0042778,              0.0042778
                    292,                0.97562,                 1.0058,                 1.0974,                 1.3042,                 1.3817,                 1.1028,                0.71756,                0.60452,                0.66947,                0.50071,                0.92242,                0.87358,                 1.0782,                 1.1011,                 1.1316,                 1.0827,               0.004258,               0.004258,               0.004258
                    293,                0.97959,                 1.0069,                 1.0991,                 1.3131,                 1.3877,                 1.1048,                0.71756,                0.60452,                0.66947,                0.50071,                0.92242,                0.87358,                 1.0782,                 1.1011,                 1.1316,                 1.0827,              0.0042382,              0.0042382,              0.0042382
                    294,                0.97728,                 1.0031,                 1.0983,                 1.3065,                 1.3817,                 1.1035,                0.71756,                0.60452,                0.66947,                0.50071,                0.92242,                0.87358,                 1.0782,                 1.1011,                 1.1316,                 1.0827,              0.0042184,              0.0042184,              0.0042184
                    295,                0.97918,                 1.0103,                 1.1012,                 1.3067,                 1.3876,                 1.1062,                0.71746,                0.60474,                0.67144,                0.50151,                0.92215,                 0.8729,                 1.0774,                 1.1007,                 1.1305,                 1.0823,              0.0041986,              0.0041986,              0.0041986
                    296,                0.97894,                 1.0033,                 1.0983,                 1.3104,                 1.3844,                 1.1038,                0.71746,                0.60474,                0.67144,                0.50151,                0.92215,                 0.8729,                 1.0774,                 1.1007,                 1.1305,                 1.0823,              0.0041788,              0.0041788,              0.0041788
                    297,                0.98094,                 1.0069,                 1.1006,                 1.3109,                 1.3868,                 1.1059,                0.71746,                0.60474,                0.67144,                0.50151,                0.92215,                 0.8729,                 1.0774,                 1.1007,                 1.1305,                 1.0823,               0.004159,               0.004159,               0.004159
                    298,                0.97697,                 1.0054,                 1.0997,                 1.3043,                 1.3812,                 1.1045,                0.71746,                0.60474,                0.67144,                0.50151,                0.92215,                 0.8729,                 1.0774,                 1.1007,                 1.1305,                 1.0823,              0.0041392,              0.0041392,              0.0041392
                    299,                0.97762,                 1.0003,                 1.0967,                  1.307,                 1.3773,                 1.1023,                0.71746,                0.60474,                0.67144,                0.50151,                0.92215,                 0.8729,                 1.0774,                 1.1007,                 1.1305,                 1.0823,              0.0041194,              0.0041194,              0.0041194
                    300,                0.97424,                 1.0028,                 1.0992,                  1.303,                 1.3819,                 1.1043,                0.72149,                0.60379,                0.67144,                0.50169,                0.92194,                0.87172,                  1.077,                 1.1004,                 1.1291,                 1.0821,              0.0040996,              0.0040996,              0.0040996
                    301,                0.97618,                0.99769,                 1.0976,                 1.3072,                 1.3733,                 1.1022,                0.72149,                0.60379,                0.67144,                0.50169,                0.92194,                0.87172,                  1.077,                 1.1004,                 1.1291,                 1.0821,              0.0040798,              0.0040798,              0.0040798
                    302,                0.97257,                0.99902,                 1.0975,                 1.2997,                 1.3764,                 1.1018,                0.72149,                0.60379,                0.67144,                0.50169,                0.92194,                0.87172,                  1.077,                 1.1004,                 1.1291,                 1.0821,                0.00406,                0.00406,                0.00406
                    303,                0.98058,                0.99995,                 1.1017,                 1.3109,                 1.3785,                 1.1057,                0.72149,                0.60379,                0.67144,                0.50169,                0.92194,                0.87172,                  1.077,                 1.1004,                 1.1291,                 1.0821,              0.0040402,              0.0040402,              0.0040402
                    304,                0.97661,                0.99785,                 1.0967,                 1.3089,                 1.3787,                 1.1017,                0.72149,                0.60379,                0.67144,                0.50169,                0.92194,                0.87172,                  1.077,                 1.1004,                 1.1291,                 1.0821,              0.0040204,              0.0040204,              0.0040204
                    305,                0.97549,                0.99771,                  1.097,                 1.3043,                 1.3764,                 1.1013,                0.71352,                0.60608,                0.67162,                 0.5015,                0.92171,                0.87041,                  1.077,                 1.0994,                 1.1286,                 1.0812,              0.0040006,              0.0040006,              0.0040006
                    306,                 0.9778,                0.99609,                 1.0967,                 1.3092,                 1.3754,                 1.1009,                0.71352,                0.60608,                0.67162,                 0.5015,                0.92171,                0.87041,                  1.077,                 1.0994,                 1.1286,                 1.0812,              0.0039808,              0.0039808,              0.0039808
