epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,53752.3,1.12908,1.36841,1.25901,0.62411,0.49554,0.53358,0.38315,1.06747,1.16064,1.18809,0.003169,0.003169,0.003169
71,54516,1.12846,1.36015,1.25686,0.62285,0.4993,0.53493,0.38368,1.0662,1.15761,1.1868,0.00307,0.00307,0.00307
72,55280.3,1.1254,1.35377,1.25562,0.62878,0.49839,0.53644,0.38471,1.06442,1.15527,1.18534,0.002971,0.002971,0.002971
73,56043.8,1.12337,1.34895,1.25412,0.63349,0.49549,0.53712,0.38595,1.06366,1.15317,1.18471,0.002872,0.002872,0.002872
74,56807.2,1.12087,1.3423,1.25124,0.63649,0.49461,0.53834,0.38702,1.06321,1.15092,1.18397,0.002773,0.002773,0.002773
75,57570.1,1.11792,1.33397,1.24918,0.63451,0.49768,0.53968,0.38819,1.06261,1.14793,1.18299,0.002674,0.002674,0.002674
76,58333.4,1.11421,1.32844,1.2474,0.63624,0.49812,0.54016,0.38881,1.06128,1.14519,1.18221,0.002575,0.002575,0.002575
77,59096.1,1.11201,1.3217,1.24557,0.63806,0.49801,0.54126,0.38986,1.06045,1.14377,1.18131,0.002476,0.002476,0.002476
78,59858.7,1.10776,1.31441,1.24188,0.64107,0.49737,0.54234,0.39058,1.05903,1.14089,1.17959,0.002377,0.002377,0.002377
79,60621.4,1.10538,1.30723,1.24112,0.64105,0.49949,0.54324,0.39128,1.05768,1.13856,1.17814,0.002278,0.002278,0.002278
80,61384,1.10315,1.29817,1.23887,0.64172,0.50391,0.54467,0.39245,1.05694,1.13589,1.17731,0.002179,0.002179,0.002179
81,62146.2,1.10176,1.2934,1.23667,0.64109,0.50574,0.54594,0.39366,1.05675,1.13379,1.17669,0.00208,0.00208,0.00208
82,62908.3,1.09598,1.28339,1.23506,0.64526,0.504,0.54725,0.39434,1.05566,1.13149,1.17599,0.001981,0.001981,0.001981
83,63670.2,1.09386,1.27708,1.23361,0.64736,0.50311,0.5485,0.3954,1.05415,1.1289,1.17498,0.001882,0.001882,0.001882
84,64432.4,1.08972,1.27025,1.22937,0.64731,0.506,0.54961,0.39614,1.05207,1.12576,1.17325,0.001783,0.001783,0.001783
85,65194.3,1.08705,1.26147,1.22833,0.64788,0.50663,0.55073,0.39733,1.05122,1.12321,1.17229,0.001684,0.001684,0.001684
86,65956.3,1.08502,1.25563,1.22587,0.64131,0.50923,0.55195,0.39823,1.04968,1.12047,1.17069,0.001585,0.001585,0.001585
87,66718.4,1.07944,1.24656,1.22319,0.64355,0.51231,0.55298,0.39899,1.04855,1.11798,1.16948,0.001486,0.001486,0.001486
88,67480.2,1.07843,1.23897,1.22154,0.64349,0.51411,0.55461,0.4,1.0481,1.11573,1.16849,0.001387,0.001387,0.001387
89,68241.7,1.07489,1.22809,1.21876,0.64513,0.51568,0.55602,0.40095,1.04678,1.1132,1.16713,0.001288,0.001288,0.001288
