epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
113,34901,1.14983,1.41724,1.19751,0.63059,0.50616,0.5475,0.3886,1.0916,1.15167,1.14808,0.0077824,0.0077824,0.0077824
114,35210.4,1.14859,1.41334,1.19591,0.62858,0.50865,0.54807,0.38918,1.09119,1.15197,1.14748,0.0077626,0.0077626,0.0077626
115,35519.3,1.15077,1.41418,1.19588,0.62474,0.51131,0.54901,0.3896,1.09164,1.15101,1.14753,0.0077428,0.0077428,0.0077428
116,35827.6,1.14975,1.41126,1.19581,0.62126,0.51298,0.54941,0.39036,1.09098,1.15004,1.14698,0.007723,0.007723,0.007723
117,36136.4,1.14597,1.40892,1.19354,0.62662,0.5097,0.54964,0.39062,1.0899,1.14849,1.14665,0.0077032,0.0077032,0.0077032
118,36445.1,1.14578,1.4096,1.19521,0.6212,0.51241,0.54975,0.39064,1.09042,1.14804,1.14688,0.0076834,0.0076834,0.0076834
119,36754.7,1.14739,1.40898,1.19418,0.63135,0.5042,0.54963,0.3907,1.0905,1.14825,1.14691,0.0076636,0.0076636,0.0076636
120,37063.5,1.14654,1.40457,1.19397,0.63755,0.50385,0.55006,0.39115,1.08985,1.14678,1.14655,0.0076438,0.0076438,0.0076438
121,37371.8,1.147,1.40706,1.19389,0.63075,0.50659,0.55029,0.39112,1.08883,1.14649,1.14606,0.007624,0.007624,0.007624
122,37681.5,1.14587,1.40335,1.19153,0.63108,0.50817,0.55011,0.3912,1.08828,1.14596,1.14569,0.0076042,0.0076042,0.0076042
123,37989.9,1.14268,1.40398,1.19307,0.63871,0.50325,0.55061,0.3918,1.08822,1.14503,1.14561,0.0075844,0.0075844,0.0075844
124,38298.5,1.14489,1.40323,1.19123,0.6407,0.5043,0.55111,0.39191,1.08864,1.14412,1.14571,0.0075646,0.0075646,0.0075646
125,38607.5,1.1434,1.4046,1.19288,0.64423,0.50344,0.5508,0.39226,1.08787,1.14429,1.14496,0.0075448,0.0075448,0.0075448
126,38915.5,1.1455,1.40374,1.19303,0.63279,0.51009,0.55096,0.39209,1.08779,1.14406,1.14444,0.007525,0.007525,0.007525
127,39224.6,1.14466,1.40378,1.19132,0.63111,0.51093,0.55079,0.39217,1.0875,1.14397,1.1438,0.0075052,0.0075052,0.0075052
128,39534.3,1.14796,1.40342,1.19293,0.63538,0.50866,0.55164,0.39265,1.0875,1.14381,1.14378,0.0074854,0.0074854,0.0074854
129,39842,1.14347,1.40017,1.19228,0.63761,0.50882,0.55267,0.39327,1.08761,1.14298,1.1437,0.0074656,0.0074656,0.0074656
130,40151.6,1.14272,1.39378,1.19028,0.63298,0.51089,0.55265,0.39294,1.08658,1.14216,1.14305,0.0074458,0.0074458,0.0074458
131,40459.9,1.14132,1.39732,1.19073,0.63171,0.51039,0.55302,0.39309,1.08609,1.14171,1.14277,0.007426,0.007426,0.007426
132,40769.1,1.14428,1.39583,1.19151,0.6314,0.51329,0.55356,0.39358,1.08621,1.14094,1.14246,0.0074062,0.0074062,0.0074062
133,41077.9,1.14115,1.39434,1.18992,0.63262,0.511,0.55327,0.39367,1.08595,1.14,1.14239,0.0073864,0.0073864,0.0073864
134,41386.2,1.14172,1.39568,1.1909,0.62916,0.51237,0.55284,0.39365,1.0862,1.14018,1.14256,0.0073666,0.0073666,0.0073666
135,41695,1.13717,1.39244,1.18947,0.63005,0.51369,0.55325,0.39335,1.08616,1.13977,1.14235,0.0073468,0.0073468,0.0073468
136,42004.2,1.14305,1.39716,1.19038,0.62985,0.51376,0.5539,0.39427,1.08591,1.13897,1.14217,0.007327,0.007327,0.007327
137,42313.8,1.14259,1.39763,1.18978,0.63009,0.51505,0.55393,0.3945,1.08551,1.13803,1.1416,0.0073072,0.0073072,0.0073072
138,42622.7,1.14115,1.39186,1.18877,0.62712,0.51533,0.55459,0.39473,1.08556,1.13765,1.14151,0.0072874,0.0072874,0.0072874
139,42932.7,1.13876,1.38972,1.18886,0.62886,0.51388,0.55491,0.39482,1.08521,1.13695,1.14107,0.0072676,0.0072676,0.0072676
140,43242,1.13913,1.38943,1.18837,0.62739,0.51459,0.55523,0.39506,1.08467,1.13615,1.14065,0.0072478,0.0072478,0.0072478
141,43550.8,1.13673,1.39121,1.18745,0.63,0.51613,0.55518,0.3956,1.08408,1.13595,1.14022,0.007228,0.007228,0.007228
142,43860.3,1.13955,1.38637,1.18821,0.62626,0.51954,0.55572,0.39557,1.08378,1.13565,1.14009,0.0072082,0.0072082,0.0072082
143,44169.5,1.13539,1.3835,1.18549,0.62894,0.51917,0.55625,0.39536,1.08375,1.13562,1.13998,0.0071884,0.0071884,0.0071884
144,44478.9,1.13794,1.38544,1.18743,0.63141,0.51834,0.55662,0.39559,1.08419,1.13587,1.14006,0.0071686,0.0071686,0.0071686
145,44788,1.13534,1.38514,1.18581,0.63864,0.51291,0.55664,0.3958,1.08401,1.13587,1.1397,0.0071488,0.0071488,0.0071488
146,45097.4,1.13427,1.38469,1.18543,0.63687,0.51331,0.55612,0.39563,1.08334,1.13643,1.13919,0.007129,0.007129,0.007129
147,45406.5,1.13493,1.38498,1.18621,0.63509,0.51613,0.55672,0.39659,1.08264,1.13581,1.13862,0.0071092,0.0071092,0.0071092
148,45715.3,1.13631,1.38312,1.18576,0.63662,0.51299,0.5566,0.39657,1.08209,1.13477,1.13804,0.0070894,0.0070894,0.0070894
149,46024,1.13888,1.38561,1.18488,0.64379,0.51074,0.55647,0.39674,1.08193,1.1333,1.13805,0.0070696,0.0070696,0.0070696
150,46332.7,1.13334,1.38368,1.18644,0.63635,0.51492,0.55698,0.39724,1.08146,1.13299,1.13781,0.0070498,0.0070498,0.0070498
151,46641.2,1.13602,1.37679,1.18388,0.63791,0.51463,0.55667,0.39725,1.08178,1.13271,1.13789,0.00703,0.00703,0.00703
152,46950.6,1.13369,1.38097,1.18514,0.63947,0.51056,0.55693,0.39705,1.08208,1.13262,1.13766,0.0070102,0.0070102,0.0070102
153,47258.3,1.13459,1.38075,1.18507,0.63982,0.51141,0.55741,0.39714,1.08189,1.13229,1.1376,0.0069904,0.0069904,0.0069904
154,47567.4,1.13678,1.3797,1.18599,0.63963,0.51416,0.55808,0.39732,1.08175,1.13059,1.13734,0.0069706,0.0069706,0.0069706
155,47876.7,1.13454,1.37778,1.18461,0.64126,0.51153,0.55782,0.39756,1.08167,1.12938,1.13705,0.0069508,0.0069508,0.0069508
156,48186,1.13531,1.38011,1.18487,0.64128,0.51219,0.55758,0.39749,1.08124,1.1297,1.13724,0.006931,0.006931,0.006931
157,48494.4,1.13243,1.37249,1.18324,0.64548,0.50927,0.55742,0.39765,1.08096,1.12938,1.13733,0.0069112,0.0069112,0.0069112
158,48804.3,1.13189,1.37188,1.1828,0.65023,0.50717,0.55786,0.39781,1.08087,1.12863,1.1373,0.0068914,0.0068914,0.0068914
159,49112.5,1.13379,1.37847,1.18422,0.64812,0.51208,0.55884,0.39839,1.08112,1.12708,1.13762,0.0068716,0.0068716,0.0068716
160,49422.3,1.13452,1.37212,1.1838,0.64545,0.51564,0.56011,0.39883,1.08104,1.12617,1.13767,0.0068518,0.0068518,0.0068518
161,49731.1,1.13287,1.37053,1.18309,0.65054,0.5124,0.56092,0.39945,1.08071,1.12574,1.13736,0.006832,0.006832,0.006832
162,50039,1.13092,1.37093,1.1831,0.64788,0.51398,0.56103,0.3995,1.08009,1.12478,1.13678,0.0068122,0.0068122,0.0068122
163,50347.6,1.13219,1.3719,1.18194,0.64464,0.51565,0.56105,0.3997,1.07986,1.12328,1.13625,0.0067924,0.0067924,0.0067924
164,50655.7,1.12913,1.36916,1.18107,0.65746,0.51026,0.56108,0.3998,1.07976,1.12318,1.13616,0.0067726,0.0067726,0.0067726
165,50964.8,1.13298,1.37047,1.18214,0.65526,0.51096,0.56055,0.39927,1.07936,1.12298,1.13576,0.0067528,0.0067528,0.0067528
166,51274.2,1.12923,1.36773,1.18111,0.65765,0.5101,0.56073,0.39924,1.07933,1.12318,1.13563,0.006733,0.006733,0.006733
167,51583.6,1.12592,1.36349,1.1802,0.6521,0.51256,0.56076,0.39897,1.0791,1.12309,1.13542,0.0067132,0.0067132,0.0067132
168,51893.1,1.13079,1.367,1.18144,0.65334,0.51399,0.56137,0.39939,1.07879,1.12253,1.13539,0.0066934,0.0066934,0.0066934
169,52202.8,1.12977,1.36646,1.18201,0.6493,0.51539,0.56169,0.39994,1.07821,1.12254,1.13525,0.0066736,0.0066736,0.0066736
170,52511.1,1.12692,1.36376,1.17984,0.64905,0.5142,0.562,0.40058,1.07775,1.12238,1.13495,0.0066538,0.0066538,0.0066538
171,52820.5,1.12795,1.36652,1.18082,0.64023,0.52067,0.5624,0.40046,1.07743,1.12193,1.13479,0.006634,0.006634,0.006634
172,53129,1.13003,1.36247,1.18074,0.64672,0.51738,0.56259,0.40047,1.07737,1.1213,1.13464,0.0066142,0.0066142,0.0066142
173,53437.8,1.12834,1.3604,1.17964,0.63596,0.52492,0.56268,0.40064,1.07768,1.12063,1.1347,0.0065944,0.0065944,0.0065944
174,53746.1,1.13027,1.35965,1.17952,0.64718,0.51691,0.56329,0.40108,1.07768,1.11972,1.1344,0.0065746,0.0065746,0.0065746
175,54055.2,1.12576,1.35954,1.17897,0.65483,0.51375,0.5629,0.40139,1.0776,1.11888,1.13417,0.0065548,0.0065548,0.0065548
176,54363.9,1.12891,1.3606,1.17829,0.64843,0.51638,0.56306,0.40132,1.07758,1.11916,1.13377,0.006535,0.006535,0.006535
177,54673.6,1.12652,1.35799,1.1784,0.65075,0.51574,0.56264,0.40085,1.07738,1.11924,1.13376,0.0065152,0.0065152,0.0065152
178,54982.9,1.12747,1.35956,1.17908,0.65325,0.51467,0.56333,0.40146,1.07766,1.11972,1.13374,0.0064954,0.0064954,0.0064954
179,55291.9,1.12677,1.35897,1.17863,0.65211,0.51562,0.56384,0.40194,1.07763,1.11912,1.13357,0.0064756,0.0064756,0.0064756
180,55600.6,1.12749,1.35867,1.17968,0.64742,0.51929,0.56474,0.40206,1.07792,1.11868,1.13387,0.0064558,0.0064558,0.0064558
181,55909.7,1.12879,1.35697,1.17856,0.64714,0.5226,0.56548,0.40191,1.07827,1.11868,1.134,0.006436,0.006436,0.006436
182,56218.4,1.12895,1.35486,1.17767,0.64811,0.52099,0.56524,0.4019,1.07757,1.11787,1.13327,0.0064162,0.0064162,0.0064162
183,56526.9,1.1239,1.3555,1.17831,0.64495,0.5218,0.56542,0.40161,1.07773,1.11744,1.1336,0.0063964,0.0063964,0.0063964
184,56835,1.12425,1.36061,1.17813,0.6474,0.52155,0.56543,0.40202,1.07724,1.11666,1.1329,0.0063766,0.0063766,0.0063766
