epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,39733.6,2.44602,2.99484,2.35134,0.64213,0.52419,0.56689,0.41217,2.26753,2.41036,2.25158,0.0081586,0.0081586,0.0081586
95,40156.1,2.44789,2.99552,2.35512,0.64046,0.52461,0.56767,0.41263,2.26658,2.40528,2.2508,0.0081388,0.0081388,0.0081388
96,40578.3,2.4405,2.97896,2.35271,0.64505,0.52218,0.56826,0.41292,2.26454,2.4029,2.24926,0.008119,0.008119,0.008119
97,41002,2.44977,2.98346,2.35197,0.64628,0.52221,0.56855,0.41335,2.26479,2.39913,2.2494,0.0080992,0.0080992,0.0080992
98,41425,2.43743,2.974,2.34868,0.65397,0.52123,0.57056,0.4147,2.26462,2.39711,2.24899,0.0080794,0.0080794,0.0080794
99,41848.2,2.43629,2.97072,2.34876,0.65452,0.52039,0.57086,0.41503,2.26264,2.39722,2.24779,0.0080596,0.0080596,0.0080596
100,42270.4,2.43753,2.97244,2.34749,0.64829,0.5223,0.57062,0.41482,2.26183,2.39681,2.24594,0.0080398,0.0080398,0.0080398
101,42693,2.43401,2.97267,2.34825,0.65226,0.52303,0.57125,0.41492,2.2626,2.39412,2.24622,0.00802,0.00802,0.00802
102,43116.8,2.42854,2.96879,2.34851,0.65372,0.52485,0.57195,0.41581,2.26195,2.39347,2.2456,0.0080002,0.0080002,0.0080002
103,43539.5,2.43714,2.97156,2.34583,0.64715,0.52755,0.57174,0.41555,2.26071,2.39216,2.2449,0.0079804,0.0079804,0.0079804
104,43961.8,2.43098,2.9622,2.34208,0.65231,0.52384,0.57141,0.41558,2.26054,2.39079,2.24417,0.0079606,0.0079606,0.0079606
105,44383.8,2.4339,2.95926,2.3445,0.64949,0.52765,0.57231,0.4156,2.26012,2.39081,2.24355,0.0079408,0.0079408,0.0079408
106,44806.1,2.42905,2.95497,2.34194,0.6543,0.52619,0.57224,0.41594,2.25951,2.38802,2.2433,0.007921,0.007921,0.007921
107,45229.1,2.4312,2.96135,2.34596,0.66415,0.51965,0.57168,0.41533,2.25864,2.38846,2.24323,0.0079012,0.0079012,0.0079012
108,45651.4,2.43141,2.95662,2.34712,0.66305,0.5203,0.57143,0.41514,2.2583,2.38853,2.24195,0.0078814,0.0078814,0.0078814
109,46074.8,2.43044,2.94729,2.34302,0.66034,0.52382,0.57233,0.41595,2.25769,2.38611,2.24134,0.0078616,0.0078616,0.0078616
110,46497.6,2.43228,2.95298,2.34445,0.6659,0.52385,0.5721,0.41583,2.25799,2.38391,2.24185,0.0078418,0.0078418,0.0078418
111,46920.2,2.4278,2.94451,2.34184,0.66392,0.52307,0.57255,0.41623,2.25679,2.38372,2.24151,0.007822,0.007822,0.007822
112,47342.6,2.42213,2.95017,2.33938,0.66003,0.52541,0.5727,0.41668,2.25667,2.38307,2.24024,0.0078022,0.0078022,0.0078022
113,47764.4,2.42967,2.94964,2.34294,0.65952,0.52467,0.57292,0.417,2.25466,2.38187,2.23887,0.0077824,0.0077824,0.0077824
