                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    258,                0.92368,                0.94651,                 1.0879,                 1.2445,                 1.2941,                 1.0944,                0.72257,                0.60987,                0.68201,                0.51401,                0.90116,                0.85149,                 1.0977,                 1.0707,                 1.0942,                    1.1,              0.0049312,              0.0049312,              0.0049312
                    259,                  0.922,                0.94616,                 1.0871,                 1.2434,                 1.2957,                 1.0928,                0.72257,                0.60987,                0.68201,                0.51401,                0.90116,                0.85149,                 1.0977,                 1.0707,                 1.0942,                    1.1,              0.0049114,              0.0049114,              0.0049114
                    260,                0.92071,                0.94652,                 1.0897,                 1.2401,                 1.2929,                 1.0952,                0.72159,                0.61194,                0.68237,                0.51438,                0.90105,                0.85043,                 1.0972,                 1.0697,                 1.0929,                 1.0986,              0.0048916,              0.0048916,              0.0048916
                    261,                0.92186,                0.94689,                 1.0903,                 1.2387,                 1.2905,                 1.0956,                0.72159,                0.61194,                0.68237,                0.51438,                0.90105,                0.85043,                 1.0972,                 1.0697,                 1.0929,                 1.0986,              0.0048718,              0.0048718,              0.0048718
                    262,                0.92293,                0.94432,                 1.0916,                  1.242,                 1.2903,                 1.0972,                0.72159,                0.61194,                0.68237,                0.51438,                0.90105,                0.85043,                 1.0972,                 1.0697,                 1.0929,                 1.0986,               0.004852,               0.004852,               0.004852
                    263,                0.92466,                 0.9474,                 1.0917,                 1.2433,                 1.2946,                 1.0965,                0.72159,                0.61194,                0.68237,                0.51438,                0.90105,                0.85043,                 1.0972,                 1.0697,                 1.0929,                 1.0986,              0.0048322,              0.0048322,              0.0048322
                    264,                0.92409,                0.94514,                 1.0914,                 1.2466,                 1.2934,                 1.0967,                0.72159,                0.61194,                0.68237,                0.51438,                0.90105,                0.85043,                 1.0972,                 1.0697,                 1.0929,                 1.0986,              0.0048124,              0.0048124,              0.0048124
                    265,                0.92349,                0.94121,                 1.0894,                 1.2385,                 1.2836,                 1.0948,                0.72223,                0.61044,                 0.6837,                0.51527,                0.90042,                0.84877,                 1.0963,                 1.0687,                  1.092,                 1.0979,              0.0047926,              0.0047926,              0.0047926
                    266,                0.92037,                 0.9459,                  1.089,                 1.2378,                 1.2927,                 1.0947,                0.72223,                0.61044,                 0.6837,                0.51527,                0.90042,                0.84877,                 1.0963,                 1.0687,                  1.092,                 1.0979,              0.0047728,              0.0047728,              0.0047728
                    267,                0.91884,                0.93553,                 1.0841,                 1.2374,                   1.28,                 1.0891,                0.72223,                0.61044,                 0.6837,                0.51527,                0.90042,                0.84877,                 1.0963,                 1.0687,                  1.092,                 1.0979,               0.004753,               0.004753,               0.004753
                    268,                0.91714,                 0.9344,                 1.0849,                 1.2403,                  1.278,                 1.0912,                0.72223,                0.61044,                 0.6837,                0.51527,                0.90042,                0.84877,                 1.0963,                 1.0687,                  1.092,                 1.0979,              0.0047332,              0.0047332,              0.0047332
                    269,                0.92429,                0.94578,                 1.0895,                 1.2475,                 1.2947,                 1.0949,                0.72223,                0.61044,                 0.6837,                0.51527,                0.90042,                0.84877,                 1.0963,                 1.0687,                  1.092,                 1.0979,              0.0047134,              0.0047134,              0.0047134
                    270,                0.91821,                0.93744,                 1.0885,                  1.235,                 1.2782,                 1.0934,                0.71497,                0.61784,                0.68549,                0.51627,                0.90009,                0.84691,                 1.0955,                 1.0674,                 1.0922,                 1.0968,              0.0046936,              0.0046936,              0.0046936
                    271,                0.91564,                0.94075,                 1.0884,                 1.2346,                 1.2845,                 1.0935,                0.71497,                0.61784,                0.68549,                0.51627,                0.90009,                0.84691,                 1.0955,                 1.0674,                 1.0922,                 1.0968,              0.0046738,              0.0046738,              0.0046738
                    272,                0.92014,                0.93684,                 1.0881,                 1.2415,                 1.2842,                 1.0935,                0.71497,                0.61784,                0.68549,                0.51627,                0.90009,                0.84691,                 1.0955,                 1.0674,                 1.0922,                 1.0968,               0.004654,               0.004654,               0.004654
                    273,                0.91769,                0.93688,                 1.0867,                 1.2349,                  1.282,                  1.093,                0.71497,                0.61784,                0.68549,                0.51627,                0.90009,                0.84691,                 1.0955,                 1.0674,                 1.0922,                 1.0968,              0.0046342,              0.0046342,              0.0046342
                    274,                0.91586,                 0.9367,                  1.087,                  1.233,                 1.2803,                 1.0924,                0.71497,                0.61784,                0.68549,                0.51627,                0.90009,                0.84691,                 1.0955,                 1.0674,                 1.0922,                 1.0968,              0.0046144,              0.0046144,              0.0046144
                    275,                0.91964,                0.93511,                 1.0859,                 1.2401,                 1.2794,                 1.0921,                 0.7081,                0.62027,                0.68589,                0.51712,                0.89937,                0.84578,                 1.0944,                 1.0677,                 1.0894,                 1.0961,              0.0045946,              0.0045946,              0.0045946
                    276,                0.92111,                0.93845,                 1.0869,                  1.244,                 1.2845,                 1.0925,                 0.7081,                0.62027,                0.68589,                0.51712,                0.89937,                0.84578,                 1.0944,                 1.0677,                 1.0894,                 1.0961,              0.0045748,              0.0045748,              0.0045748
                    277,                0.91914,                0.93526,                 1.0865,                 1.2368,                 1.2793,                 1.0917,                 0.7081,                0.62027,                0.68589,                0.51712,                0.89937,                0.84578,                 1.0944,                 1.0677,                 1.0894,                 1.0961,               0.004555,               0.004555,               0.004555
                    278,                0.91906,                0.93763,                 1.0867,                 1.2395,                 1.2846,                 1.0926,                 0.7081,                0.62027,                0.68589,                0.51712,                0.89937,                0.84578,                 1.0944,                 1.0677,                 1.0894,                 1.0961,              0.0045352,              0.0045352,              0.0045352
                    279,                0.91513,                0.92925,                 1.0864,                 1.2332,                 1.2725,                 1.0921,                 0.7081,                0.62027,                0.68589,                0.51712,                0.89937,                0.84578,                 1.0944,                 1.0677,                 1.0894,                 1.0961,              0.0045154,              0.0045154,              0.0045154
                    280,                 0.9158,                0.93372,                 1.0875,                 1.2323,                 1.2757,                 1.0933,                0.72691,                0.61436,                0.68662,                0.51725,                0.89878,                0.84493,                  1.094,                 1.0668,                 1.0879,                 1.0951,              0.0044956,              0.0044956,              0.0044956
                    281,                0.91651,                0.93437,                 1.0859,                 1.2353,                 1.2768,                 1.0918,                0.72691,                0.61436,                0.68662,                0.51725,                0.89878,                0.84493,                  1.094,                 1.0668,                 1.0879,                 1.0951,              0.0044758,              0.0044758,              0.0044758
                    282,                0.91326,                0.92987,                 1.0833,                 1.2313,                 1.2743,                 1.0898,                0.72691,                0.61436,                0.68662,                0.51725,                0.89878,                0.84493,                  1.094,                 1.0668,                 1.0879,                 1.0951,               0.004456,               0.004456,               0.004456
                    283,                0.91482,                 0.9272,                 1.0851,                 1.2313,                 1.2698,                 1.0907,                0.72691,                0.61436,                0.68662,                0.51725,                0.89878,                0.84493,                  1.094,                 1.0668,                 1.0879,                 1.0951,              0.0044362,              0.0044362,              0.0044362
                    284,                0.91535,                0.92456,                  1.083,                 1.2346,                 1.2657,                 1.0877,                0.72691,                0.61436,                0.68662,                0.51725,                0.89878,                0.84493,                  1.094,                 1.0668,                 1.0879,                 1.0951,              0.0044164,              0.0044164,              0.0044164
                    285,                0.91986,                0.93317,                 1.0864,                 1.2415,                 1.2782,                 1.0922,                0.73522,                0.61037,                0.68753,                0.51771,                0.89747,                0.84394,                 1.0931,                 1.0659,                 1.0866,                 1.0943,              0.0043966,              0.0043966,              0.0043966
                    286,                0.91388,                0.92832,                 1.0852,                  1.231,                 1.2704,                 1.0911,                0.73522,                0.61037,                0.68753,                0.51771,                0.89747,                0.84394,                 1.0931,                 1.0659,                 1.0866,                 1.0943,              0.0043768,              0.0043768,              0.0043768
                    287,                0.90846,                0.92181,                  1.081,                 1.2247,                 1.2601,                 1.0864,                0.73522,                0.61037,                0.68753,                0.51771,                0.89747,                0.84394,                 1.0931,                 1.0659,                 1.0866,                 1.0943,               0.004357,               0.004357,               0.004357
                    288,                0.91144,                0.92973,                 1.0829,                 1.2277,                 1.2691,                 1.0888,                0.73522,                0.61037,                0.68753,                0.51771,                0.89747,                0.84394,                 1.0931,                 1.0659,                 1.0866,                 1.0943,              0.0043372,              0.0043372,              0.0043372
                    289,                0.91421,                0.92655,                  1.082,                 1.2334,                 1.2698,                 1.0887,                0.73522,                0.61037,                0.68753,                0.51771,                0.89747,                0.84394,                 1.0931,                 1.0659,                 1.0866,                 1.0943,              0.0043174,              0.0043174,              0.0043174
                    290,                0.91223,                0.92438,                 1.0832,                 1.2304,                 1.2669,                  1.089,                  0.738,                0.61193,                 0.6875,                0.51844,                0.89764,                0.84274,                 1.0931,                 1.0659,                  1.085,                 1.0946,              0.0042976,              0.0042976,              0.0042976
                    291,                0.91106,                0.92082,                 1.0824,                 1.2274,                 1.2639,                 1.0886,                  0.738,                0.61193,                 0.6875,                0.51844,                0.89764,                0.84274,                 1.0931,                 1.0659,                  1.085,                 1.0946,              0.0042778,              0.0042778,              0.0042778
                    292,                0.91341,                0.92384,                 1.0834,                 1.2295,                 1.2661,                 1.0899,                  0.738,                0.61193,                 0.6875,                0.51844,                0.89764,                0.84274,                 1.0931,                 1.0659,                  1.085,                 1.0946,               0.004258,               0.004258,               0.004258
                    293,                0.90923,                0.92316,                 1.0808,                 1.2275,                 1.2641,                 1.0867,                  0.738,                0.61193,                 0.6875,                0.51844,                0.89764,                0.84274,                 1.0931,                 1.0659,                  1.085,                 1.0946,              0.0042382,              0.0042382,              0.0042382
                    294,                0.91052,                0.91811,                 1.0813,                 1.2281,                 1.2613,                 1.0867,                  0.738,                0.61193,                 0.6875,                0.51844,                0.89764,                0.84274,                 1.0931,                 1.0659,                  1.085,                 1.0946,              0.0042184,              0.0042184,              0.0042184
                    295,                0.91184,                 0.9202,                 1.0827,                 1.2315,                 1.2645,                 1.0878,                0.73805,                0.61241,                0.68841,                0.51908,                0.89726,                 0.8418,                 1.0928,                 1.0651,                 1.0849,                 1.0941,              0.0041986,              0.0041986,              0.0041986
                    296,                0.91097,                0.92357,                 1.0819,                 1.2272,                 1.2656,                  1.088,                0.73805,                0.61241,                0.68841,                0.51908,                0.89726,                 0.8418,                 1.0928,                 1.0651,                 1.0849,                 1.0941,              0.0041788,              0.0041788,              0.0041788
                    297,                0.91189,                0.92392,                 1.0827,                 1.2298,                 1.2667,                  1.089,                0.73805,                0.61241,                0.68841,                0.51908,                0.89726,                 0.8418,                 1.0928,                 1.0651,                 1.0849,                 1.0941,               0.004159,               0.004159,               0.004159
                    298,                0.90935,                0.91744,                 1.0805,                 1.2285,                 1.2576,                 1.0867,                0.73805,                0.61241,                0.68841,                0.51908,                0.89726,                 0.8418,                 1.0928,                 1.0651,                 1.0849,                 1.0941,              0.0041392,              0.0041392,              0.0041392
                    299,                0.91509,                0.91573,                 1.0798,                 1.2373,                 1.2595,                 1.0866,                0.73805,                0.61241,                0.68841,                0.51908,                0.89726,                 0.8418,                 1.0928,                 1.0651,                 1.0849,                 1.0941,              0.0041194,              0.0041194,              0.0041194
                    300,                 0.9116,                0.91988,                 1.0813,                 1.2329,                  1.262,                 1.0878,                0.73268,                0.61993,                 0.6897,                0.51984,                0.89734,                0.84051,                 1.0929,                 1.0651,                 1.0823,                 1.0943,              0.0040996,              0.0040996,              0.0040996
                    301,                0.90982,                0.91767,                 1.0827,                 1.2264,                  1.259,                 1.0885,                0.73268,                0.61993,                 0.6897,                0.51984,                0.89734,                0.84051,                 1.0929,                 1.0651,                 1.0823,                 1.0943,              0.0040798,              0.0040798,              0.0040798
                    302,                0.90866,                0.91296,                 1.0794,                 1.2276,                 1.2526,                 1.0865,                0.73268,                0.61993,                 0.6897,                0.51984,                0.89734,                0.84051,                 1.0929,                 1.0651,                 1.0823,                 1.0943,                0.00406,                0.00406,                0.00406
                    303,                 0.9134,                0.91625,                 1.0802,                 1.2322,                 1.2568,                  1.087,                0.73268,                0.61993,                 0.6897,                0.51984,                0.89734,                0.84051,                 1.0929,                 1.0651,                 1.0823,                 1.0943,              0.0040402,              0.0040402,              0.0040402
                    304,                0.90843,                0.91481,                 1.0808,                 1.2276,                 1.2555,                 1.0862,                0.73268,                0.61993,                 0.6897,                0.51984,                0.89734,                0.84051,                 1.0929,                 1.0651,                 1.0823,                 1.0943,              0.0040204,              0.0040204,              0.0040204
                    305,                0.90615,                0.91262,                 1.0796,                 1.2239,                 1.2529,                 1.0854,                0.74434,                0.61336,                0.68986,                0.52039,                0.89643,                0.83985,                 1.0918,                 1.0641,                 1.0821,                 1.0934,              0.0040006,              0.0040006,              0.0040006
                    306,                0.90908,                0.91149,                 1.0796,                 1.2295,                 1.2534,                 1.0849,                0.74434,                0.61336,                0.68986,                0.52039,                0.89643,                0.83985,                 1.0918,                 1.0641,                 1.0821,                 1.0934,              0.0039808,              0.0039808,              0.0039808
                    307,                0.90301,                0.91251,                 1.0797,                 1.2175,                 1.2516,                 1.0857,                0.74434,                0.61336,                0.68986,                0.52039,                0.89643,                0.83985,                 1.0918,                 1.0641,                 1.0821,                 1.0934,               0.003961,               0.003961,               0.003961
                    308,                0.90709,                 0.9119,                 1.0813,                 1.2247,                 1.2539,                 1.0871,                0.74434,                0.61336,                0.68986,                0.52039,                0.89643,                0.83985,                 1.0918,                 1.0641,                 1.0821,                 1.0934,              0.0039412,              0.0039412,              0.0039412
                    309,                0.90831,                0.91295,                 1.0788,                 1.2271,                 1.2523,                 1.0851,                0.74434,                0.61336,                0.68986,                0.52039,                0.89643,                0.83985,                 1.0918,                 1.0641,                 1.0821,                 1.0934,              0.0039214,              0.0039214,              0.0039214
                    310,                0.90456,                0.91088,                 1.0774,                 1.2235,                 1.2479,                 1.0837,                0.73823,                0.61363,                0.69006,                0.52023,                0.89604,                0.83956,                 1.0915,                 1.0631,                  1.081,                 1.0923,              0.0039016,              0.0039016,              0.0039016
                    311,                0.90546,                 0.9081,                 1.0772,                 1.2253,                 1.2526,                 1.0835,                0.73823,                0.61363,                0.69006,                0.52023,                0.89604,                0.83956,                 1.0915,                 1.0631,                  1.081,                 1.0923,              0.0038818,              0.0038818,              0.0038818
                    312,                0.90305,                0.90111,                 1.0755,                 1.2224,                 1.2389,                 1.0815,                0.73823,                0.61363,                0.69006,                0.52023,                0.89604,                0.83956,                 1.0915,                 1.0631,                  1.081,                 1.0923,               0.003862,               0.003862,               0.003862
                    313,                0.90506,                0.90471,                 1.0779,                 1.2256,                 1.2492,                 1.0842,                0.73823,                0.61363,                0.69006,                0.52023,                0.89604,                0.83956,                 1.0915,                 1.0631,                  1.081,                 1.0923,              0.0038422,              0.0038422,              0.0038422
                    314,                0.90267,                0.90636,                 1.0761,                 1.2214,                 1.2432,                 1.0819,                0.73823,                0.61363,                0.69006,                0.52023,                0.89604,                0.83956,                 1.0915,                 1.0631,                  1.081,                 1.0923,              0.0038224,              0.0038224,              0.0038224
                    315,                0.90484,                0.90626,                 1.0761,                 1.2264,                 1.2486,                 1.0831,                0.72026,                0.62433,                0.69015,                0.52056,                0.89563,                0.83884,                 1.0906,                 1.0631,                 1.0806,                  1.092,              0.0038026,              0.0038026,              0.0038026
                    316,                0.90666,                0.90646,                 1.0765,                  1.227,                 1.2481,                 1.0822,                0.72026,                0.62433,                0.69015,                0.52056,                0.89563,                0.83884,                 1.0906,                 1.0631,                 1.0806,                  1.092,              0.0037828,              0.0037828,              0.0037828
                    317,                0.90361,                0.90496,                 1.0759,                 1.2268,                 1.2469,                 1.0826,                0.72026,                0.62433,                0.69015,                0.52056,                0.89563,                0.83884,                 1.0906,                 1.0631,                 1.0806,                  1.092,               0.003763,               0.003763,               0.003763
                    318,                0.90031,                0.89782,                  1.076,                 1.2201,                 1.2383,                 1.0818,                0.72026,                0.62433,                0.69015,                0.52056,                0.89563,                0.83884,                 1.0906,                 1.0631,                 1.0806,                  1.092,              0.0037432,              0.0037432,              0.0037432
                    319,                0.90421,                0.89753,                 1.0782,                 1.2234,                 1.2361,                 1.0841,                0.72026,                0.62433,                0.69015,                0.52056,                0.89563,                0.83884,                 1.0906,                 1.0631,                 1.0806,                  1.092,              0.0037234,              0.0037234,              0.0037234
                    320,                0.90403,                 0.9016,                 1.0768,                 1.2255,                 1.2422,                 1.0823,                0.72054,                0.62441,                0.69021,                0.52108,                0.89557,                0.83832,                 1.0905,                 1.0612,                 1.0826,                 1.0911,              0.0037036,              0.0037036,              0.0037036
                    321,                0.90652,                0.90286,                 1.0762,                 1.2293,                 1.2464,                 1.0818,                0.72054,                0.62441,                0.69021,                0.52108,                0.89557,                0.83832,                 1.0905,                 1.0612,                 1.0826,                 1.0911,              0.0036838,              0.0036838,              0.0036838
                    322,                0.90093,                 0.8962,                 1.0737,                 1.2223,                 1.2356,                 1.0806,                0.72054,                0.62441,                0.69021,                0.52108,                0.89557,                0.83832,                 1.0905,                 1.0612,                 1.0826,                 1.0911,               0.003664,               0.003664,               0.003664
                    323,                0.90239,                 0.9044,                 1.0775,                 1.2212,                 1.2445,                 1.0836,                0.72054,                0.62441,                0.69021,                0.52108,                0.89557,                0.83832,                 1.0905,                 1.0612,                 1.0826,                 1.0911,              0.0036442,              0.0036442,              0.0036442
                    324,                0.90244,                0.89957,                 1.0776,                 1.2235,                 1.2393,                 1.0837,                0.72054,                0.62441,                0.69021,                0.52108,                0.89557,                0.83832,                 1.0905,                 1.0612,                 1.0826,                 1.0911,              0.0036244,              0.0036244,              0.0036244
                    325,                0.90305,                0.89904,                 1.0763,                 1.2232,                  1.241,                  1.082,                0.72123,                0.62549,                0.69079,                0.52118,                0.89509,                0.83799,                 1.0905,                 1.0601,                 1.0824,                 1.0909,              0.0036046,              0.0036046,              0.0036046
                    326,                0.90144,                 0.8957,                 1.0743,                 1.2202,                  1.239,                 1.0803,                0.72123,                0.62549,                0.69079,                0.52118,                0.89509,                0.83799,                 1.0905,                 1.0601,                 1.0824,                 1.0909,              0.0035848,              0.0035848,              0.0035848
                    327,                0.89916,                0.89584,                 1.0736,                  1.217,                 1.2348,                   1.08,                0.72123,                0.62549,                0.69079,                0.52118,                0.89509,                0.83799,                 1.0905,                 1.0601,                 1.0824,                 1.0909,               0.003565,               0.003565,               0.003565
                    328,                0.89882,                0.89656,                 1.0734,                 1.2169,                 1.2374,                 1.0788,                0.72123,                0.62549,                0.69079,                0.52118,                0.89509,                0.83799,                 1.0905,                 1.0601,                 1.0824,                 1.0909,              0.0035452,              0.0035452,              0.0035452
                    329,                0.89983,                0.89157,                 1.0742,                 1.2185,                 1.2274,                 1.0805,                0.72123,                0.62549,                0.69079,                0.52118,                0.89509,                0.83799,                 1.0905,                 1.0601,                 1.0824,                 1.0909,              0.0035254,              0.0035254,              0.0035254
                    330,                0.89846,                0.88573,                 1.0718,                 1.2191,                 1.2244,                 1.0779,                0.72171,                0.62336,                0.69179,                0.52251,                0.89497,                0.83771,                   1.09,                 1.0597,                 1.0831,                 1.0905,              0.0035056,              0.0035056,              0.0035056
                    331,                0.90052,                0.89431,                 1.0753,                 1.2168,                 1.2342,                 1.0813,                0.72171,                0.62336,                0.69179,                0.52251,                0.89497,                0.83771,                   1.09,                 1.0597,                 1.0831,                 1.0905,              0.0034858,              0.0034858,              0.0034858
                    332,                0.89984,                0.89641,                 1.0752,                 1.2202,                 1.2379,                  1.081,                0.72171,                0.62336,                0.69179,                0.52251,                0.89497,                0.83771,                   1.09,                 1.0597,                 1.0831,                 1.0905,               0.003466,               0.003466,               0.003466
                    333,                0.89919,                0.89154,                 1.0726,                 1.2211,                 1.2291,                 1.0785,                0.72171,                0.62336,                0.69179,                0.52251,                0.89497,                0.83771,                   1.09,                 1.0597,                 1.0831,                 1.0905,              0.0034462,              0.0034462,              0.0034462
                    334,                0.89342,                0.89095,                 1.0716,                   1.21,                 1.2268,                 1.0776,                0.72171,                0.62336,                0.69179,                0.52251,                0.89497,                0.83771,                   1.09,                 1.0597,                 1.0831,                 1.0905,              0.0034264,              0.0034264,              0.0034264
                    335,                0.89764,                0.88945,                 1.0731,                 1.2149,                 1.2265,                 1.0784,                0.71889,                0.62854,                 0.6923,                0.52258,                0.89491,                0.83645,                 1.0898,                 1.0612,                  1.079,                 1.0909,              0.0034066,              0.0034066,              0.0034066
                    336,                0.90098,                0.89449,                 1.0733,                 1.2223,                  1.237,                 1.0794,                0.71889,                0.62854,                 0.6923,                0.52258,                0.89491,                0.83645,                 1.0898,                 1.0612,                  1.079,                 1.0909,              0.0033868,              0.0033868,              0.0033868
                    337,                0.89749,                0.88727,                 1.0729,                 1.2138,                 1.2256,                 1.0783,                0.71889,                0.62854,                 0.6923,                0.52258,                0.89491,                0.83645,                 1.0898,                 1.0612,                  1.079,                 1.0909,               0.003367,               0.003367,               0.003367
                    338,                0.89904,                0.89071,                 1.0731,                 1.2193,                 1.2305,                 1.0782,                0.71889,                0.62854,                 0.6923,                0.52258,                0.89491,                0.83645,                 1.0898,                 1.0612,                  1.079,                 1.0909,              0.0033472,              0.0033472,              0.0033472
                    339,                0.89423,                0.88313,                 1.0718,                 1.2136,                 1.2185,                 1.0782,                0.71889,                0.62854,                 0.6923,                0.52258,                0.89491,                0.83645,                 1.0898,                 1.0612,                  1.079,                 1.0909,              0.0033274,              0.0033274,              0.0033274
                    340,                0.89651,                0.88803,                 1.0727,                  1.215,                 1.2266,                 1.0776,                0.71234,                0.63249,                0.69145,                0.52235,                 0.8948,                0.83623,                 1.0899,                 1.0626,                 1.0792,                 1.0915,              0.0033076,              0.0033076,              0.0033076
                    341,                0.89606,                0.88873,                 1.0726,                 1.2129,                 1.2272,                 1.0782,                0.71234,                0.63249,                0.69145,                0.52235,                 0.8948,                0.83623,                 1.0899,                 1.0626,                 1.0792,                 1.0915,              0.0032878,              0.0032878,              0.0032878
                    342,                 0.8972,                0.88711,                 1.0735,                 1.2147,                 1.2234,                 1.0784,                0.71234,                0.63249,                0.69145,                0.52235,                 0.8948,                0.83623,                 1.0899,                 1.0626,                 1.0792,                 1.0915,               0.003268,               0.003268,               0.003268
                    343,                0.89558,                0.88103,                 1.0702,                 1.2158,                 1.2181,                 1.0756,                0.71234,                0.63249,                0.69145,                0.52235,                 0.8948,                0.83623,                 1.0899,                 1.0626,                 1.0792,                 1.0915,              0.0032482,              0.0032482,              0.0032482
                    344,                0.88956,                0.87866,                 1.0664,                 1.2066,                 1.2145,                 1.0721,                0.71234,                0.63249,                0.69145,                0.52235,                 0.8948,                0.83623,                 1.0899,                 1.0626,                 1.0792,                 1.0915,              0.0032284,              0.0032284,              0.0032284
                    345,                0.89734,                0.88166,                 1.0719,                 1.2154,                 1.2183,                 1.0774,                0.70682,                0.63581,                0.69191,                0.52289,                0.89408,                 0.8356,                 1.0897,                 1.0616,                 1.0778,                 1.0909,              0.0032086,              0.0032086,              0.0032086
                    346,                0.89348,                0.87908,                 1.0689,                 1.2141,                 1.2141,                 1.0748,                0.70682,                0.63581,                0.69191,                0.52289,                0.89408,                 0.8356,                 1.0897,                 1.0616,                 1.0778,                 1.0909,              0.0031888,              0.0031888,              0.0031888
                    347,                 0.8956,                0.88391,                 1.0702,                 1.2141,                 1.2239,                  1.076,                0.70682,                0.63581,                0.69191,                0.52289,                0.89408,                 0.8356,                 1.0897,                 1.0616,                 1.0778,                 1.0909,               0.003169,               0.003169,               0.003169
                    348,                0.89048,                 0.8767,                 1.0687,                 1.2087,                 1.2109,                 1.0753,                0.70682,                0.63581,                0.69191,                0.52289,                0.89408,                 0.8356,                 1.0897,                 1.0616,                 1.0778,                 1.0909,              0.0031492,              0.0031492,              0.0031492
                    349,                0.89471,                0.88157,                 1.0697,                 1.2111,                  1.219,                 1.0759,                0.70682,                0.63581,                0.69191,                0.52289,                0.89408,                 0.8356,                 1.0897,                 1.0616,                 1.0778,                 1.0909,              0.0031294,              0.0031294,              0.0031294
                    350,                 0.8933,                0.87962,                 1.0699,                 1.2123,                 1.2171,                 1.0755,                0.71529,                0.62831,                0.69298,                0.52393,                0.89407,                0.83483,                 1.0898,                 1.0613,                 1.0776,                 1.0907,              0.0031096,              0.0031096,              0.0031096
                    351,                0.89137,                0.87114,                 1.0689,                  1.214,                  1.208,                 1.0749,                0.71529,                0.62831,                0.69298,                0.52393,                0.89407,                0.83483,                 1.0898,                 1.0613,                 1.0776,                 1.0907,              0.0030898,              0.0030898,              0.0030898
