                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    234,                0.91455,                0.96128,                 1.0922,                 1.2366,                 1.3082,                 1.0987,                0.72597,                0.60881,                 0.6809,                0.51336,                0.89973,                0.85674,                 1.1044,                 1.0715,                  1.102,                 1.1074,              0.0054064,              0.0054064,              0.0054064
                    235,                0.92112,                0.96211,                 1.0947,                 1.2452,                 1.3117,                 1.1001,                0.71382,                0.61549,                0.68134,                0.51428,                0.89892,                0.85561,                 1.1035,                 1.0703,                 1.1022,                 1.1061,              0.0053866,              0.0053866,              0.0053866
                    236,                0.91968,                0.95961,                 1.0961,                 1.2439,                 1.3108,                 1.1022,                0.71382,                0.61549,                0.68134,                0.51428,                0.89892,                0.85561,                 1.1035,                 1.0703,                 1.1022,                 1.1061,              0.0053668,              0.0053668,              0.0053668
                    237,                0.91513,                0.96431,                 1.0929,                  1.236,                 1.3123,                 1.0988,                0.71382,                0.61549,                0.68134,                0.51428,                0.89892,                0.85561,                 1.1035,                 1.0703,                 1.1022,                 1.1061,               0.005347,               0.005347,               0.005347
                    238,                0.91296,                0.95637,                 1.0901,                 1.2341,                 1.3037,                 1.0972,                0.71382,                0.61549,                0.68134,                0.51428,                0.89892,                0.85561,                 1.1035,                 1.0703,                 1.1022,                 1.1061,              0.0053272,              0.0053272,              0.0053272
                    239,                0.91561,                0.95915,                  1.093,                 1.2375,                 1.3068,                 1.0992,                0.71382,                0.61549,                0.68134,                0.51428,                0.89892,                0.85561,                 1.1035,                 1.0703,                 1.1022,                 1.1061,              0.0053074,              0.0053074,              0.0053074
                    240,                0.91394,                0.95258,                 1.0912,                 1.2362,                 1.3006,                 1.0978,                 0.7208,                0.61384,                0.68188,                0.51433,                0.89748,                0.85352,                 1.1019,                 1.0689,                 1.0993,                 1.1046,              0.0052876,              0.0052876,              0.0052876
                    241,                0.91378,                0.95514,                  1.092,                 1.2325,                 1.3033,                 1.0981,                 0.7208,                0.61384,                0.68188,                0.51433,                0.89748,                0.85352,                 1.1019,                 1.0689,                 1.0993,                 1.1046,              0.0052678,              0.0052678,              0.0052678
                    242,                0.91442,                0.95469,                 1.0897,                 1.2373,                 1.2995,                 1.0965,                 0.7208,                0.61384,                0.68188,                0.51433,                0.89748,                0.85352,                 1.1019,                 1.0689,                 1.0993,                 1.1046,               0.005248,               0.005248,               0.005248
                    243,                0.91245,                0.95165,                 1.0891,                 1.2342,                 1.2972,                 1.0954,                 0.7208,                0.61384,                0.68188,                0.51433,                0.89748,                0.85352,                 1.1019,                 1.0689,                 1.0993,                 1.1046,              0.0052282,              0.0052282,              0.0052282
                    244,                0.91427,                0.95768,                 1.0915,                 1.2354,                 1.3043,                 1.0971,                 0.7208,                0.61384,                0.68188,                0.51433,                0.89748,                0.85352,                 1.1019,                 1.0689,                 1.0993,                 1.1046,              0.0052084,              0.0052084,              0.0052084
                    245,                0.91782,                0.95542,                 1.0921,                 1.2421,                 1.3042,                 1.0976,                 0.7134,                0.61802,                0.68208,                0.51485,                0.89719,                 0.8528,                 1.1013,                 1.0681,                 1.0995,                 1.1039,              0.0051886,              0.0051886,              0.0051886
                    246,                0.91323,                0.95253,                 1.0904,                 1.2349,                 1.3007,                 1.0965,                 0.7134,                0.61802,                0.68208,                0.51485,                0.89719,                 0.8528,                 1.1013,                 1.0681,                 1.0995,                 1.1039,              0.0051688,              0.0051688,              0.0051688
                    247,                0.91119,                0.95286,                 1.0904,                 1.2293,                 1.2968,                 1.0961,                 0.7134,                0.61802,                0.68208,                0.51485,                0.89719,                 0.8528,                 1.1013,                 1.0681,                 1.0995,                 1.1039,               0.005149,               0.005149,               0.005149
                    248,                0.91217,                0.95537,                 1.0911,                  1.232,                 1.3048,                 1.0977,                 0.7134,                0.61802,                0.68208,                0.51485,                0.89719,                 0.8528,                 1.1013,                 1.0681,                 1.0995,                 1.1039,              0.0051292,              0.0051292,              0.0051292
                    249,                0.91167,                0.95159,                 1.0907,                 1.2302,                 1.2968,                 1.0964,                 0.7134,                0.61802,                0.68208,                0.51485,                0.89719,                 0.8528,                 1.1013,                 1.0681,                 1.0995,                 1.1039,              0.0051094,              0.0051094,              0.0051094
                    250,                0.91491,                0.95008,                 1.0922,                 1.2382,                 1.2998,                 1.0981,                0.72315,                0.61071,                0.68209,                0.51513,                0.89667,                0.85208,                 1.1003,                 1.0675,                 1.0972,                 1.1037,              0.0050896,              0.0050896,              0.0050896
                    251,                0.91459,                0.95228,                 1.0906,                 1.2381,                 1.3028,                 1.0971,                0.72315,                0.61071,                0.68209,                0.51513,                0.89667,                0.85208,                 1.1003,                 1.0675,                 1.0972,                 1.1037,              0.0050698,              0.0050698,              0.0050698
                    252,                0.91115,                 0.9545,                 1.0906,                 1.2289,                 1.3006,                 1.0976,                0.72315,                0.61071,                0.68209,                0.51513,                0.89667,                0.85208,                 1.1003,                 1.0675,                 1.0972,                 1.1037,                0.00505,                0.00505,                0.00505
                    253,                 0.9114,                0.95059,                 1.0903,                 1.2346,                 1.2999,                 1.0968,                0.72315,                0.61071,                0.68209,                0.51513,                0.89667,                0.85208,                 1.1003,                 1.0675,                 1.0972,                 1.1037,              0.0050302,              0.0050302,              0.0050302
                    254,                0.90631,                0.94203,                 1.0864,                  1.227,                 1.2868,                 1.0931,                0.72315,                0.61071,                0.68209,                0.51513,                0.89667,                0.85208,                 1.1003,                 1.0675,                 1.0972,                 1.1037,              0.0050104,              0.0050104,              0.0050104
                    255,                0.90788,                0.94065,                 1.0877,                 1.2258,                 1.2817,                 1.0941,                0.73544,                0.60169,                 0.6825,                0.51557,                0.89668,                0.85035,                    1.1,                 1.0672,                 1.0951,                  1.103,              0.0049906,              0.0049906,              0.0049906
                    256,                0.90798,                0.94801,                  1.089,                 1.2297,                 1.2951,                 1.0959,                0.73544,                0.60169,                 0.6825,                0.51557,                0.89668,                0.85035,                    1.1,                 1.0672,                 1.0951,                  1.103,              0.0049708,              0.0049708,              0.0049708
                    257,                0.91057,                0.94149,                 1.0865,                 1.2347,                   1.29,                  1.094,                0.73544,                0.60169,                 0.6825,                0.51557,                0.89668,                0.85035,                    1.1,                 1.0672,                 1.0951,                  1.103,               0.004951,               0.004951,               0.004951
                    258,                0.91122,                0.94231,                 1.0879,                 1.2339,                  1.287,                 1.0946,                0.73544,                0.60169,                 0.6825,                0.51557,                0.89668,                0.85035,                    1.1,                 1.0672,                 1.0951,                  1.103,              0.0049312,              0.0049312,              0.0049312
                    259,                0.90603,                 0.9477,                 1.0886,                 1.2262,                 1.2916,                 1.0952,                0.73544,                0.60169,                 0.6825,                0.51557,                0.89668,                0.85035,                    1.1,                 1.0672,                 1.0951,                  1.103,              0.0049114,              0.0049114,              0.0049114
                    260,                0.90529,                0.94264,                  1.086,                 1.2259,                 1.2864,                 1.0932,                0.74009,                0.60181,                0.68296,                 0.5162,                0.89599,                 0.8495,                 1.0992,                 1.0672,                 1.0955,                 1.1026,              0.0048916,              0.0048916,              0.0048916
                    261,                0.90368,                0.93938,                 1.0875,                 1.2219,                 1.2818,                 1.0947,                0.74009,                0.60181,                0.68296,                 0.5162,                0.89599,                 0.8495,                 1.0992,                 1.0672,                 1.0955,                 1.1026,              0.0048718,              0.0048718,              0.0048718
                    262,                 0.9074,                0.93947,                 1.0865,                 1.2282,                 1.2852,                 1.0936,                0.74009,                0.60181,                0.68296,                 0.5162,                0.89599,                 0.8495,                 1.0992,                 1.0672,                 1.0955,                 1.1026,               0.004852,               0.004852,               0.004852
                    263,                0.90769,                0.93873,                  1.085,                 1.2281,                 1.2844,                 1.0919,                0.74009,                0.60181,                0.68296,                 0.5162,                0.89599,                 0.8495,                 1.0992,                 1.0672,                 1.0955,                 1.1026,              0.0048322,              0.0048322,              0.0048322
                    264,                0.90269,                0.93688,                 1.0855,                  1.221,                 1.2821,                 1.0931,                0.74009,                0.60181,                0.68296,                 0.5162,                0.89599,                 0.8495,                 1.0992,                 1.0672,                 1.0955,                 1.1026,              0.0048124,              0.0048124,              0.0048124
                    265,                0.90527,                0.93214,                 1.0851,                 1.2272,                 1.2754,                 1.0917,                0.73456,                0.60849,                0.68434,                0.51705,                0.89543,                0.84752,                 1.0987,                  1.067,                 1.0935,                 1.1025,              0.0047926,              0.0047926,              0.0047926
                    266,                0.90579,                0.93763,                 1.0864,                 1.2261,                 1.2835,                  1.093,                0.73456,                0.60849,                0.68434,                0.51705,                0.89543,                0.84752,                 1.0987,                  1.067,                 1.0935,                 1.1025,              0.0047728,              0.0047728,              0.0047728
                    267,                0.90854,                0.93761,                 1.0856,                 1.2261,                 1.2806,                  1.092,                0.73456,                0.60849,                0.68434,                0.51705,                0.89543,                0.84752,                 1.0987,                  1.067,                 1.0935,                 1.1025,               0.004753,               0.004753,               0.004753
                    268,                0.90412,                0.93526,                 1.0842,                 1.2215,                 1.2784,                 1.0918,                0.73456,                0.60849,                0.68434,                0.51705,                0.89543,                0.84752,                 1.0987,                  1.067,                 1.0935,                 1.1025,              0.0047332,              0.0047332,              0.0047332
                    269,                0.90647,                0.93967,                  1.086,                 1.2299,                 1.2864,                 1.0921,                0.73456,                0.60849,                0.68434,                0.51705,                0.89543,                0.84752,                 1.0987,                  1.067,                 1.0935,                 1.1025,              0.0047134,              0.0047134,              0.0047134
                    270,                0.90664,                0.93625,                 1.0842,                 1.2287,                 1.2833,                  1.091,                0.73164,                0.61023,                0.68472,                0.51739,                0.89448,                0.84614,                 1.0976,                 1.0656,                 1.0925,                 1.1011,              0.0046936,              0.0046936,              0.0046936
                    271,                 0.9015,                0.93786,                 1.0859,                 1.2205,                 1.2818,                 1.0924,                0.73164,                0.61023,                0.68472,                0.51739,                0.89448,                0.84614,                 1.0976,                 1.0656,                 1.0925,                 1.1011,              0.0046738,              0.0046738,              0.0046738
                    272,                0.90354,                0.93432,                 1.0836,                  1.224,                 1.2782,                 1.0898,                0.73164,                0.61023,                0.68472,                0.51739,                0.89448,                0.84614,                 1.0976,                 1.0656,                 1.0925,                 1.1011,               0.004654,               0.004654,               0.004654
                    273,                0.90141,                0.93334,                 1.0823,                 1.2225,                 1.2782,                 1.0901,                0.73164,                0.61023,                0.68472,                0.51739,                0.89448,                0.84614,                 1.0976,                 1.0656,                 1.0925,                 1.1011,              0.0046342,              0.0046342,              0.0046342
                    274,                0.90394,                0.93391,                  1.082,                 1.2272,                  1.277,                 1.0884,                0.73164,                0.61023,                0.68472,                0.51739,                0.89448,                0.84614,                 1.0976,                 1.0656,                 1.0925,                 1.1011,              0.0046144,              0.0046144,              0.0046144
                    275,                 0.8989,                0.92606,                 1.0791,                 1.2182,                 1.2663,                 1.0864,                0.73254,                0.60966,                  0.685,                0.51756,                0.89448,                 0.8452,                  1.097,                 1.0652,                 1.0903,                 1.0998,              0.0045946,              0.0045946,              0.0045946
                    276,                0.90335,                0.93415,                 1.0824,                 1.2257,                 1.2795,                  1.089,                0.73254,                0.60966,                  0.685,                0.51756,                0.89448,                 0.8452,                  1.097,                 1.0652,                 1.0903,                 1.0998,              0.0045748,              0.0045748,              0.0045748
                    277,                0.90359,                0.92972,                 1.0795,                 1.2243,                 1.2748,                 1.0865,                0.73254,                0.60966,                  0.685,                0.51756,                0.89448,                 0.8452,                  1.097,                 1.0652,                 1.0903,                 1.0998,               0.004555,               0.004555,               0.004555
                    278,                0.90246,                0.93179,                 1.0826,                 1.2224,                 1.2764,                 1.0889,                0.73254,                0.60966,                  0.685,                0.51756,                0.89448,                 0.8452,                  1.097,                 1.0652,                 1.0903,                 1.0998,              0.0045352,              0.0045352,              0.0045352
                    279,                0.89831,                0.92421,                 1.0788,                 1.2165,                 1.2656,                 1.0861,                0.73254,                0.60966,                  0.685,                0.51756,                0.89448,                 0.8452,                  1.097,                 1.0652,                 1.0903,                 1.0998,              0.0045154,              0.0045154,              0.0045154
                    280,                0.90411,                0.93065,                 1.0829,                 1.2248,                  1.273,                 1.0895,                0.73596,                0.60621,                0.68537,                0.51774,                0.89397,                0.84395,                 1.0957,                 1.0647,                 1.0895,                 1.0986,              0.0044956,              0.0044956,              0.0044956
                    281,                0.90095,                0.93077,                 1.0807,                 1.2193,                 1.2739,                 1.0881,                0.73596,                0.60621,                0.68537,                0.51774,                0.89397,                0.84395,                 1.0957,                 1.0647,                 1.0895,                 1.0986,              0.0044758,              0.0044758,              0.0044758
                    282,                0.90049,                0.92081,                 1.0808,                 1.2204,                 1.2608,                 1.0871,                0.73596,                0.60621,                0.68537,                0.51774,                0.89397,                0.84395,                 1.0957,                 1.0647,                 1.0895,                 1.0986,               0.004456,               0.004456,               0.004456
                    283,                0.89995,                0.92422,                 1.0815,                 1.2222,                 1.2665,                 1.0883,                0.73596,                0.60621,                0.68537,                0.51774,                0.89397,                0.84395,                 1.0957,                 1.0647,                 1.0895,                 1.0986,              0.0044362,              0.0044362,              0.0044362
                    284,                 0.8996,                 0.9239,                 1.0823,                 1.2208,                 1.2639,                 1.0897,                0.73596,                0.60621,                0.68537,                0.51774,                0.89397,                0.84395,                 1.0957,                 1.0647,                 1.0895,                 1.0986,              0.0044164,              0.0044164,              0.0044164
                    285,                0.90223,                0.92822,                  1.084,                 1.2217,                  1.271,                 1.0898,                0.73233,                0.60887,                0.68614,                0.51886,                0.89336,                0.84316,                  1.095,                  1.064,                 1.0874,                 1.0982,              0.0043966,              0.0043966,              0.0043966
                    286,                0.90025,                0.92566,                  1.083,                 1.2196,                  1.269,                 1.0884,                0.73233,                0.60887,                0.68614,                0.51886,                0.89336,                0.84316,                  1.095,                  1.064,                 1.0874,                 1.0982,              0.0043768,              0.0043768,              0.0043768
                    287,                0.89435,                 0.9195,                 1.0805,                 1.2089,                 1.2555,                 1.0868,                0.73233,                0.60887,                0.68614,                0.51886,                0.89336,                0.84316,                  1.095,                  1.064,                 1.0874,                 1.0982,               0.004357,               0.004357,               0.004357
                    288,                0.89713,                0.92329,                 1.0789,                  1.214,                 1.2651,                  1.086,                0.73233,                0.60887,                0.68614,                0.51886,                0.89336,                0.84316,                  1.095,                  1.064,                 1.0874,                 1.0982,              0.0043372,              0.0043372,              0.0043372
                    289,                0.89765,                0.92454,                 1.0816,                 1.2147,                 1.2663,                  1.088,                0.73233,                0.60887,                0.68614,                0.51886,                0.89336,                0.84316,                  1.095,                  1.064,                 1.0874,                 1.0982,              0.0043174,              0.0043174,              0.0043174
                    290,                 0.8925,                0.91903,                 1.0798,                 1.2086,                   1.26,                 1.0864,                0.73335,                0.60832,                0.68594,                0.51867,                0.89253,                0.84241,                 1.0944,                 1.0636,                 1.0862,                 1.0983,              0.0042976,              0.0042976,              0.0042976
                    291,                0.89704,                0.91825,                 1.0799,                 1.2141,                 1.2566,                 1.0867,                0.73335,                0.60832,                0.68594,                0.51867,                0.89253,                0.84241,                 1.0944,                 1.0636,                 1.0862,                 1.0983,              0.0042778,              0.0042778,              0.0042778
                    292,                0.89816,                0.91943,                 1.0803,                  1.217,                 1.2606,                 1.0873,                0.73335,                0.60832,                0.68594,                0.51867,                0.89253,                0.84241,                 1.0944,                 1.0636,                 1.0862,                 1.0983,               0.004258,               0.004258,               0.004258
                    293,                0.89312,                0.91875,                 1.0778,                 1.2128,                 1.2595,                  1.085,                0.73335,                0.60832,                0.68594,                0.51867,                0.89253,                0.84241,                 1.0944,                 1.0636,                 1.0862,                 1.0983,              0.0042382,              0.0042382,              0.0042382
                    294,                0.89571,                0.91678,                 1.0788,                 1.2162,                 1.2575,                 1.0853,                0.73335,                0.60832,                0.68594,                0.51867,                0.89253,                0.84241,                 1.0944,                 1.0636,                 1.0862,                 1.0983,              0.0042184,              0.0042184,              0.0042184
                    295,                0.89726,                0.91742,                 1.0807,                 1.2139,                 1.2577,                 1.0862,                 0.7288,                0.61157,                0.68687,                0.51961,                0.89199,                0.84175,                 1.0941,                 1.0633,                 1.0833,                 1.0977,              0.0041986,              0.0041986,              0.0041986
                    296,                0.89891,                0.91944,                 1.0803,                 1.2203,                 1.2619,                 1.0867,                 0.7288,                0.61157,                0.68687,                0.51961,                0.89199,                0.84175,                 1.0941,                 1.0633,                 1.0833,                 1.0977,              0.0041788,              0.0041788,              0.0041788
                    297,                0.89645,                0.91666,                 1.0797,                 1.2153,                 1.2575,                 1.0861,                 0.7288,                0.61157,                0.68687,                0.51961,                0.89199,                0.84175,                 1.0941,                 1.0633,                 1.0833,                 1.0977,               0.004159,               0.004159,               0.004159
                    298,                0.89673,                0.91556,                 1.0784,                 1.2153,                 1.2544,                 1.0841,                 0.7288,                0.61157,                0.68687,                0.51961,                0.89199,                0.84175,                 1.0941,                 1.0633,                 1.0833,                 1.0977,              0.0041392,              0.0041392,              0.0041392
                    299,                0.89385,                0.91188,                 1.0768,                 1.2122,                 1.2506,                 1.0833,                 0.7288,                0.61157,                0.68687,                0.51961,                0.89199,                0.84175,                 1.0941,                 1.0633,                 1.0833,                 1.0977,              0.0041194,              0.0041194,              0.0041194
                    300,                0.89266,                  0.914,                 1.0771,                 1.2139,                 1.2553,                 1.0837,                0.72951,                 0.6112,                0.68843,                0.52099,                0.89154,                0.84144,                 1.0935,                 1.0624,                 1.0833,                 1.0969,              0.0040996,              0.0040996,              0.0040996
                    301,                0.89497,                0.91528,                  1.081,                 1.2144,                 1.2561,                 1.0884,                0.72951,                 0.6112,                0.68843,                0.52099,                0.89154,                0.84144,                 1.0935,                 1.0624,                 1.0833,                 1.0969,              0.0040798,              0.0040798,              0.0040798
                    302,                 0.8893,                0.90717,                 1.0752,                 1.2089,                 1.2448,                 1.0834,                0.72951,                 0.6112,                0.68843,                0.52099,                0.89154,                0.84144,                 1.0935,                 1.0624,                 1.0833,                 1.0969,                0.00406,                0.00406,                0.00406
                    303,                0.89591,                0.91223,                 1.0793,                 1.2145,                 1.2493,                 1.0866,                0.72951,                 0.6112,                0.68843,                0.52099,                0.89154,                0.84144,                 1.0935,                 1.0624,                 1.0833,                 1.0969,              0.0040402,              0.0040402,              0.0040402
                    304,                0.89377,                0.91143,                 1.0777,                 1.2145,                 1.2523,                 1.0849,                0.72951,                 0.6112,                0.68843,                0.52099,                0.89154,                0.84144,                 1.0935,                 1.0624,                 1.0833,                 1.0969,              0.0040204,              0.0040204,              0.0040204
                    305,                0.89208,                 0.9115,                 1.0759,                  1.211,                  1.251,                 1.0824,                0.73527,                0.61131,                0.68813,                0.52083,                0.89088,                0.84056,                 1.0924,                 1.0616,                 1.0834,                  1.096,              0.0040006,              0.0040006,              0.0040006
                    306,                 0.8917,                0.90704,                 1.0762,                 1.2093,                 1.2458,                 1.0824,                0.73527,                0.61131,                0.68813,                0.52083,                0.89088,                0.84056,                 1.0924,                 1.0616,                 1.0834,                  1.096,              0.0039808,              0.0039808,              0.0039808
                    307,                 0.8927,                0.91086,                 1.0774,                 1.2104,                   1.25,                  1.084,                0.73527,                0.61131,                0.68813,                0.52083,                0.89088,                0.84056,                 1.0924,                 1.0616,                 1.0834,                  1.096,               0.003961,               0.003961,               0.003961
                    308,                0.89058,                 0.9056,                 1.0767,                 1.2079,                 1.2448,                 1.0837,                0.73527,                0.61131,                0.68813,                0.52083,                0.89088,                0.84056,                 1.0924,                 1.0616,                 1.0834,                  1.096,              0.0039412,              0.0039412,              0.0039412
                    309,                0.89174,                 0.9074,                 1.0735,                 1.2086,                 1.2474,                 1.0809,                0.73527,                0.61131,                0.68813,                0.52083,                0.89088,                0.84056,                 1.0924,                 1.0616,                 1.0834,                  1.096,              0.0039214,              0.0039214,              0.0039214
                    310,                0.89027,                0.90577,                 1.0747,                 1.2089,                 1.2466,                 1.0819,                0.73769,                0.61036,                0.68823,                0.52115,                0.88944,                0.83977,                 1.0914,                 1.0593,                 1.0834,                 1.0942,              0.0039016,              0.0039016,              0.0039016
                    311,                0.88979,                0.90995,                 1.0768,                 1.2103,                 1.2499,                 1.0836,                0.73769,                0.61036,                0.68823,                0.52115,                0.88944,                0.83977,                 1.0914,                 1.0593,                 1.0834,                 1.0942,              0.0038818,              0.0038818,              0.0038818
                    312,                0.88806,                0.90244,                 1.0735,                 1.2077,                  1.241,                 1.0805,                0.73769,                0.61036,                0.68823,                0.52115,                0.88944,                0.83977,                 1.0914,                 1.0593,                 1.0834,                 1.0942,               0.003862,               0.003862,               0.003862
                    313,                0.88856,                0.90417,                 1.0764,                 1.2096,                 1.2443,                 1.0832,                0.73769,                0.61036,                0.68823,                0.52115,                0.88944,                0.83977,                 1.0914,                 1.0593,                 1.0834,                 1.0942,              0.0038422,              0.0038422,              0.0038422
                    314,                 0.8899,                0.90657,                 1.0775,                 1.2064,                 1.2442,                 1.0841,                0.73769,                0.61036,                0.68823,                0.52115,                0.88944,                0.83977,                 1.0914,                 1.0593,                 1.0834,                 1.0942,              0.0038224,              0.0038224,              0.0038224
                    315,                0.89049,                0.90326,                 1.0749,                 1.2097,                  1.243,                 1.0806,                 0.7414,                0.60893,                 0.6886,                0.52158,                0.88952,                0.83864,                 1.0915,                 1.0589,                 1.0822,                 1.0935,              0.0038026,              0.0038026,              0.0038026
                    316,                0.88878,                0.90269,                 1.0748,                  1.207,                 1.2438,                  1.082,                 0.7414,                0.60893,                 0.6886,                0.52158,                0.88952,                0.83864,                 1.0915,                 1.0589,                 1.0822,                 1.0935,              0.0037828,              0.0037828,              0.0037828
                    317,                0.88724,                0.89931,                 1.0731,                 1.2092,                 1.2388,                 1.0802,                 0.7414,                0.60893,                 0.6886,                0.52158,                0.88952,                0.83864,                 1.0915,                 1.0589,                 1.0822,                 1.0935,               0.003763,               0.003763,               0.003763
                    318,                0.88597,                0.89836,                  1.072,                 1.2018,                 1.2352,                 1.0794,                 0.7414,                0.60893,                 0.6886,                0.52158,                0.88952,                0.83864,                 1.0915,                 1.0589,                 1.0822,                 1.0935,              0.0037432,              0.0037432,              0.0037432
                    319,                0.88807,                0.89615,                 1.0728,                 1.2078,                 1.2379,                 1.0803,                 0.7414,                0.60893,                 0.6886,                0.52158,                0.88952,                0.83864,                 1.0915,                 1.0589,                 1.0822,                 1.0935,              0.0037234,              0.0037234,              0.0037234
                    320,                 0.8881,                 0.8981,                 1.0728,                 1.2061,                 1.2357,                 1.0793,                0.75132,                0.60464,                 0.6892,                0.52166,                0.88849,                0.83746,                 1.0906,                 1.0593,                 1.0788,                 1.0935,              0.0037036,              0.0037036,              0.0037036
                    321,                0.88538,                0.89824,                 1.0725,                 1.2055,                 1.2372,                 1.0803,                0.75132,                0.60464,                 0.6892,                0.52166,                0.88849,                0.83746,                 1.0906,                 1.0593,                 1.0788,                 1.0935,              0.0036838,              0.0036838,              0.0036838
                    322,                0.88639,                0.89534,                 1.0718,                 1.2046,                  1.233,                 1.0787,                0.75132,                0.60464,                 0.6892,                0.52166,                0.88849,                0.83746,                 1.0906,                 1.0593,                 1.0788,                 1.0935,               0.003664,               0.003664,               0.003664
                    323,                0.88634,                0.89945,                 1.0719,                 1.2091,                 1.2398,                 1.0784,                0.75132,                0.60464,                 0.6892,                0.52166,                0.88849,                0.83746,                 1.0906,                 1.0593,                 1.0788,                 1.0935,              0.0036442,              0.0036442,              0.0036442
                    324,                0.88337,                0.89379,                 1.0687,                  1.202,                  1.231,                 1.0761,                0.75132,                0.60464,                 0.6892,                0.52166,                0.88849,                0.83746,                 1.0906,                 1.0593,                 1.0788,                 1.0935,              0.0036244,              0.0036244,              0.0036244
                    325,                0.88554,                0.89357,                 1.0714,                 1.2062,                 1.2354,                 1.0784,                0.73712,                0.61099,                0.68967,                0.52231,                0.88822,                0.83679,                 1.0903,                 1.0583,                   1.08,                 1.0926,              0.0036046,              0.0036046,              0.0036046
                    326,                 0.8883,                0.89869,                 1.0723,                 1.2103,                 1.2416,                 1.0802,                0.73712,                0.61099,                0.68967,                0.52231,                0.88822,                0.83679,                 1.0903,                 1.0583,                   1.08,                 1.0926,              0.0035848,              0.0035848,              0.0035848
                    327,                0.88204,                0.88936,                 1.0684,                 1.2007,                 1.2251,                 1.0758,                0.73712,                0.61099,                0.68967,                0.52231,                0.88822,                0.83679,                 1.0903,                 1.0583,                   1.08,                 1.0926,               0.003565,               0.003565,               0.003565
